system:index,Brightness,Brightness_1,Brightness_10,Brightness_11,Brightness_12,Brightness_13,Brightness_14,Brightness_15,Brightness_16,Brightness_17,Brightness_18,Brightness_19,Brightness_2,Brightness_20,Brightness_21,Brightness_22,Brightness_23,Brightness_24,Brightness_25,Brightness_26,Brightness_27,Brightness_28,Brightness_29,Brightness_3,Brightness_30,Brightness_31,Brightness_32,Brightness_4,Brightness_5,Brightness_6,Brightness_7,Brightness_8,Brightness_9,VALUE,.geo
00000000000000000043_0,3164.9421,3315.331,3073.051,2841.9084,2610.1548,2846.6165,2878.5596,3252.7803,2816.0862,2843.3828,3290.7227,3203.7925,3040.2532,2856.3555,3112.9026,3139.5479,2970.8352,2804.7996,3401.9998,3403.492,3777.3806,4110.503,3826.3435,3096.6338,3765.4463,3666.5242,3587.9329,2653.9812,3284.9768,3035.7,3833.4434,3774.3718,3200.6638,1.0,
00000000000000000044_0,3054.2026,3260.972,3452.5442,3373.131,3399.0698,3249.8105,3355.6472,3180.1636,3746.9785,3867.001,3871.9968,3765.7698,3222.3687,3616.4038,3307.7957,3643.7036,3449.489,3740.3984,3222.3647,3177.857,3703.8691,3672.2827,4447.115,3432.727,3973.699,4342.123,4308.1055,3410.0576,3282.2693,3006.4043,3264.4243,3398.504,3653.6606,1.0,
00000000000000000045_0,4164.2427,4022.8577,3927.3035,3436.4055,3532.7808,3819.2527,3445.9321,3889.13,3724.2434,3722.04,3838.4165,3245.6177,3670.5417,3012.2961,3290.7488,3321.8315,3143.03,3214.3486,3562.9143,2653.394,3899.739,4133.7144,2937.5752,3608.6333,3808.9722,3761.8816,3223.4126,3277.23,3876.3684,4009.151,4040.1025,4129.9873,3908.8022,1.0,
00000000000000000046_0,3189.2588,3170.9258,3156.8223,2977.5688,2989.5918,2952.3655,2997.2026,3024.723,2838.7563,2564.444,3074.0837,3153.0615,3109.0723,3112.6436,3164.2832,3315.1929,3186.9111,2974.8872,3166.1604,3173.5234,3322.5664,3430.067,3356.8164,3188.4448,3416.4126,3373.7493,3282.403,3064.2185,3229.44,3256.9504,3434.2852,3204.6123,3105.3188,1.0,
00000000000000000047_0,1620.6282,1849.5773,1255.6346,1989.138,1822.0918,1706.3849,2311.1865,1908.9116,2073.1377,2122.72,2153.2993,2083.139,2132.4834,1954.3372,1832.3624,2467.3242,2388.0422,1937.107,2130.549,2398.5054,2082.3289,1702.5613,2200.5796,2257.1772,2285.168,1982.6115,2090.5107,1837.1321,2133.1604,1677.2788,2399.206,1952.7571,2418.9604,1.0,
00000000000000000048_0,3244.3054,3644.5618,3505.9104,3371.9573,3429.7222,3525.6401,3488.3125,3583.493,3541.7693,3270.1035,3504.7844,3119.6958,3452.7063,3455.857,3003.1453,3134.4163,3318.2803,3368.1177,3416.2043,3270.7576,3297.0715,3306.7583,3428.6418,3347.9678,3683.9,3831.7773,4677.682,3489.63,3534.833,3783.0828,4112.7275,3043.827,3473.7988,1.0,
00000000000000000049_0,2899.1953,3586.843,3166.5237,3023.1816,3559.971,3695.46,3241.219,3773.5288,3796.4304,3682.9731,3372.1155,3579.9697,2743.3157,3075.766,3515.8472,3307.0005,3044.5278,2968.4321,3632.64,3362.247,3264.2678,3791.68,3476.2854,2858.8264,3531.6924,3330.267,3472.5093,2942.546,3593.1704,2614.7512,3000.0845,1456.6879,2757.5745,1.0,
0000000000000000004a_0,2821.6123,3175.7913,3204.9438,3067.2976,3268.184,3157.91,3449.4211,3282.3376,3167.4932,2588.0396,3142.481,3168.849,3319.0046,3554.9705,3120.9048,3796.0337,3817.7156,3362.2188,3095.3862,3374.021,3926.3628,4153.212,3678.9387,3203.958,3735.6587,4165.0264,4346.547,3203.294,3282.583,3385.987,3681.7102,2970.142,3171.662,1.0,
0000000000000000004b_0,3148.5166,3146.9902,2708.5378,2507.6948,3773.2153,3403.9065,3144.2656,3162.101,3260.794,3932.7441,3324.7668,2814.3723,4006.9087,2237.01,2706.1958,3509.1301,2594.8623,3052.7102,3153.0493,3446.9634,3174.391,4329.279,2667.1145,3842.9429,3224.0159,2972.1382,3423.5845,2674.679,3831.333,3616.6018,3821.8484,3321.9705,3581.8047,1.0,
0000000000000000004c_0,2002.8296,2093.2847,2116.1382,2400.0056,2304.902,2450.6892,2443.332,2668.498,2764.1333,2803.7617,2583.3643,2512.702,2378.3909,2446.3435,2577.079,2300.813,2772.3933,2683.2659,2680.6526,2731.0293,2532.3257,2366.5657,2465.4478,2720.892,2449.8435,2437.8281,2388.7864,2504.63,2365.357,2094.274,2509.361,2074.696,1950.1693,1.0,
0000000000000000004d_0,2367.7166,3409.5571,3729.8772,3608.4246,3359.63,3853.1775,3676.1082,3634.6836,3727.0728,3757.6338,3705.1348,3468.959,3331.5122,3669.802,3577.5132,3930.3147,3630.7876,3264.3608,3547.2522,3614.911,3652.9668,3828.1973,3555.3801,3026.863,3905.9326,3843.8418,4022.6118,3122.4407,3253.1763,2956.251,3457.9019,3162.1724,3880.6973,1.0,
0000000000000000004e_0,2749.8506,2981.8198,2990.8496,3376.209,3391.912,3211.6875,3484.809,3873.2358,3599.2783,3564.208,3632.284,3327.4475,3017.184,3176.8196,3340.1938,3568.5815,3104.8818,2567.6182,2754.9712,3030.906,2973.7996,3411.4995,3161.101,2996.0415,3514.4907,3337.523,3434.5002,2971.4243,3113.1716,2906.8682,2907.9646,2746.1934,3243.5266,1.0,
0000000000000000004f_0,3226.6262,2825.7986,2174.61,3158.829,2856.3315,3146.8452,3277.959,3542.5332,3317.2156,3404.8623,3045.1873,3439.2688,2940.7354,3406.4036,3324.6687,3479.985,2308.7375,2874.908,2913.4229,3159.272,2910.7285,3132.9346,3437.0107,2236.9695,3718.2837,3113.0337,3543.129,2797.2192,2759.9062,2719.7822,3619.4033,1845.289,3275.1074,1.0,
00000000000000000050_0,3318.8916,3456.746,3109.0496,3217.9897,2944.8594,3460.1653,3261.5388,3239.0454,3237.3257,3340.605,3596.9226,3326.604,3224.2158,3336.6914,3060.7393,3463.7036,3341.4116,3018.1855,3390.8293,3207.1157,3667.3823,3661.8284,3270.021,3437.3845,3789.0483,3424.4902,3629.0645,3068.5403,3365.634,3440.5093,3248.2354,2978.031,3627.817,1.0,
00000000000000000051_0,2888.542,2822.209,2790.3066,3548.8909,3306.6108,3416.3242,3325.862,3183.8591,3256.8364,3383.6086,3466.285,3705.6091,2794.7688,3570.0547,3466.8245,3915.535,3722.1372,3573.9983,3855.7568,3350.8777,3657.2075,3871.8762,3950.2598,2878.8787,4284.479,3827.9468,4230.9854,2120.198,3534.0444,2914.45,4109.8486,3676.3281,3293.9658,1.0,
00000000000000000052_0,2853.4966,3053.8555,3153.1738,3357.8367,3376.812,3524.3535,3400.23,3588.7324,3535.7644,3267.7603,3213.3855,3189.6995,3123.2375,3172.6602,3157.0994,3339.3433,3195.4648,3089.1555,3103.7246,3162.836,3160.6685,3368.7483,3541.587,3146.7583,3570.4224,3571.086,3538.5647,3124.006,3249.985,3110.6284,3201.6304,3457.3801,2900.1926,1.0,
00000000000000000053_0,3455.9456,3198.5388,2464.2795,3235.9,3545.752,3573.899,2883.0225,3537.1458,3689.057,3300.234,3086.838,2920.5415,2768.0283,2838.8826,3301.1934,3994.377,3392.8977,2466.788,3000.648,3650.63,2666.097,4661.2363,3645.73,2541.9277,3702.1355,3145.4385,4043.9226,1543.8192,2238.3604,2209.028,2519.4246,2221.113,2314.505,1.0,
00000000000000000054_0,2815.5957,2734.8296,2789.9485,3394.2974,3467.5862,3207.7705,3258.8713,3190.9067,3238.5466,3395.2686,3447.09,3266.6064,3076.0676,3306.183,3220.8442,3866.1304,3839.3232,3684.8435,3442.7534,3711.5432,3939.4321,3531.3247,3127.0442,2996.5093,3774.514,3992.5713,3797.276,2091.105,3083.267,2410.5623,3977.1577,3510.6426,3482.442,1.0,
00000000000000000055_0,2887.6643,2368.905,2999.0393,2782.1729,3295.6685,3462.0876,2961.0017,3511.387,3505.3208,3580.9248,3266.7803,2657.0024,2190.9688,2322.1113,3018.6873,3748.3064,2122.1646,2494.9392,2545.635,3469.9053,3136.256,4234.1084,4013.029,2274.3203,3092.8005,2590.3245,2654.0208,2270.275,3339.5337,2505.6611,3762.4346,2762.6807,3109.0803,1.0,
00000000000000000056_0,3602.1511,3312.7576,2876.2046,3426.6106,3546.6367,3607.8223,3805.3755,3842.0974,3487.5105,4011.6294,3831.3716,3533.2156,3326.52,3193.9192,3462.4746,4028.5474,3344.6812,3130.9502,3897.6943,3564.531,3164.1455,3671.1965,3917.0986,3106.8096,4252.057,3904.8882,4301.7534,2877.3936,3356.1208,2800.9116,2788.2422,3247.5159,2579.7593,1.0,
00000000000000000057_0,2625.9495,3011.8054,3790.6362,3774.3303,3319.616,3293.4526,3232.101,3051.852,3119.995,3034.2734,3330.3618,3200.6104,2390.8376,3139.6997,3067.9297,3389.6255,3292.6235,3068.8926,3339.6187,3076.5222,3624.6294,4438.113,3629.2825,2857.249,3982.9463,3915.809,4066.313,2881.8174,2918.44,3045.799,3152.793,3754.5825,3569.0664,1.0,
00000000000000000058_0,3446.9917,3238.5054,2787.4746,3273.2231,3475.3096,3485.7917,3689.393,3839.0732,3434.6167,3740.1807,3716.6948,3586.3938,3345.6577,3169.7424,3395.9993,4012.8477,3363.8052,3074.593,3719.3596,3485.7878,3253.5745,3748.8103,4015.6523,2997.0852,4235.994,3942.7234,4428.2134,2703.3965,3313.272,2934.311,2446.7278,2812.0437,2859.63,1.0,
00000000000000000059_0,3136.5356,3525.437,2655.8838,3215.3354,2806.8096,2740.0234,3596.372,3826.7285,3561.747,3525.7756,3124.2563,3337.6123,3005.7832,2713.1216,3204.9614,4039.3892,3462.8015,2662.525,2545.779,3800.858,2846.3516,3054.7534,4027.8413,3118.5547,4257.564,3459.1738,3752.629,3356.1514,3115.7522,2674.6335,2843.7896,2749.397,2633.2559,1.0,
0000000000000000005a_0,3279.7295,3791.3071,3952.3135,4223.454,4288.822,4220.4062,3904.7993,3829.1611,3557.3584,3761.2493,4082.2642,4089.725,3470.7402,3687.405,3866.1204,4169.5454,3797.998,3710.5557,4172.968,3942.5764,3995.5132,4800.9473,4640.146,4024.1753,4527.372,4654.8047,4664.5596,4004.271,3908.2512,3669.5527,4183.009,3899.6772,4006.0298,1.0,
0000000000000000005b_0,4078.6582,3139.0657,3268.2358,2726.968,2867.1926,3351.2324,1929.6335,1382.0503,1928.6289,1520.3419,1337.53,1457.6512,2752.094,1510.1035,1562.3857,1477.5994,1547.6516,1335.7201,1448.5302,1348.4197,877.06177,722.8257,1175.4952,2755.3198,1017.4637,1183.0713,851.4498,2404.0083,3515.272,3354.6025,3440.567,3558.216,3663.416,1.0,
0000000000000000005c_0,3735.2593,3397.148,3163.8518,3298.4187,3161.632,3361.0552,2999.174,2550.4946,2985.6743,2905.349,2260.973,2020.2339,2836.316,1906.4548,2065.2788,1951.8806,1886.5743,1859.8851,1809.0801,2003.1542,1874.4182,1429.9958,1610.0939,3092.5896,1527.9985,2052.7532,2187.357,3204.1062,3203.534,3283.3442,3761.6055,3360.761,3615.245,1.0,
0000000000000000005d_0,4105.7,4112.6094,3969.341,4125.522,3753.248,3792.651,3635.3525,3841.6765,3480.749,3709.8809,3825.0288,3753.925,3982.0725,3905.5547,3697.0078,3629.8818,3290.768,3786.1636,3655.3274,3185.203,3008.5762,3029.643,4031.7876,3823.9087,3744.5574,3509.4126,3278.441,3863.4485,3790.0527,3806.2134,3630.4688,3539.4011,3622.2217,1.0,
0000000000000000005e_0,3352.508,3489.5894,3185.5771,3693.8892,3370.4612,3924.0747,3658.3735,3243.2893,3008.6807,2542.634,2360.554,2358.4858,3208.3843,2266.1416,2384.775,2400.8987,2213.8787,2193.2869,2024.9277,1950.2834,1486.5474,1838.5154,2032.84,3344.8684,1751.578,1706.8773,1804.5981,3314.8892,3604.9707,3334.922,4035.0024,3991.878,4207.9805,1.0,
0000000000000000005f_0,2552.5835,1662.2632,3057.5906,2921.812,3237.2012,3144.254,3129.0325,3004.2158,2862.9211,2896.528,2849.4573,2641.5884,2626.1807,2609.8835,1544.7148,1179.9807,1379.9802,1180.5547,1256.1346,1231.7972,762.2201,457.97083,633.8135,2862.7153,525.7603,557.6045,557.4999,2579.8584,2703.1145,2667.789,3054.3545,2828.0815,3032.5125,1.0,
00000000000000000060_0,2764.2593,2883.8179,2932.924,2838.2659,2954.8723,3144.208,3075.1963,2918.1782,3110.1172,3370.8994,3565.0452,3129.251,2798.225,3078.642,3191.346,3384.379,3456.978,2958.3975,3042.1528,3186.955,3365.8872,3753.5415,3892.0623,2899.026,3618.9482,3575.4756,3970.1096,3635.089,3361.4106,3009.5022,3812.5442,3589.1057,3569.4543,1.0,
00000000000000000061_0,2596.6753,3466.4395,956.0201,1587.0715,1101.6621,952.1549,1578.6089,800.30585,818.86646,1208.842,1025.6,1235.9978,920.8789,1148.6704,1032.1951,951.6102,1260.5363,1170.8695,1243.9542,1264.5459,573.3795,446.5734,568.9204,1269.4014,549.3814,534.7912,520.7395,926.0037,680.1332,994.8717,1043.0627,1610.7219,903.7805,1.0,
00000000000000000062_0,3131.3477,3737.0361,1656.2096,2314.7825,3119.997,2817.5671,1710.8683,998.5949,1247.5353,1151.6565,1236.5118,1479.2771,3514.2288,1402.7109,1212.7853,1048.299,1417.6033,1276.6188,1165.8162,1271.7488,3137.6318,1668.508,2604.977,3398.2935,2097.5725,2634.7021,3000.498,3397.832,3630.8936,1367.5997,3230.356,2394.931,3006.0896,1.0,
00000000000000000063_0,3675.287,3292.636,1352.4563,2366.7222,1200.588,1151.5349,1709.0055,872.98535,888.88306,1210.3125,1136.0134,1204.8904,3197.2766,1234.5173,1204.295,1024.9187,1295.2166,1167.5876,1288.065,1255.8433,657.7523,441.0812,576.1741,2091.6445,527.3789,569.0568,514.05695,1483.6101,1096.042,1091.8284,1521.115,1474.9531,1252.1729,1.0,
00000000000000000064_0,3936.4182,4018.0955,5157.987,4759.8906,4196.0137,4257.3086,4434.7393,4261.171,4286.6357,4148.9683,4301.0747,4313.87,4052.4304,4383.4087,4528.097,4175.018,4304.596,4242.7656,4306.3276,4222.1343,4240.6406,5401.802,4575.095,3814.1523,4416.3926,4781.115,5261.15,4103.93,3904.9644,4607.7974,4425.4624,4168.25,4553.508,1.0,
00000000000000000065_0,3466.1516,3388.4346,3734.471,3962.5554,3575.1028,4444.61,4539.129,4636.368,4263.3696,4062.0918,3979.5505,3615.0786,4980.6533,3837.3423,4226.546,4486.968,3780.834,3885.7673,4153.2217,4308.307,4240.1294,4886.845,4991.244,5107.3774,5062.1353,5010.988,4969.3916,4671.678,4631.8306,3953.6394,4044.319,4179.0425,3758.4502,1.0,
00000000000000000066_0,3444.2651,3387.567,3403.5513,3859.2136,3782.021,3940.344,3884.5957,4048.857,4009.9966,3853.6643,3902.0625,4160.191,3340.5088,3964.5896,4015.2954,3989.7893,3808.94,4215.5107,3930.5361,3714.184,3764.5693,4355.6865,4634.4233,3362.6318,4369.5615,4092.7856,4319.037,3673.5266,3892.6206,3725.203,3918.0278,4244.791,4087.7925,1.0,
00000000000000000067_0,2316.0542,2310.1045,1602.3588,2057.3672,2133.0122,2347.2986,2520.8926,2595.292,2523.7913,2622.5732,2733.038,2650.0854,2116.6653,2360.8276,2108.6587,2836.6694,2665.6707,2356.7559,2561.9126,2491.5337,2567.0889,1988.5388,2835.271,2945.8384,2699.975,2174.7566,2411.9045,2329.7349,2857.9248,2856.8545,2841.082,2570.3406,2369.8403,1.0,
00000000000000000068_0,3548.0396,3214.0825,3125.0579,3017.2825,3029.0466,3040.2632,3148.5503,3209.4683,3609.392,3594.5112,3902.3237,3661.6445,3144.957,3801.505,3994.298,3711.8025,3651.8005,3858.856,4068.568,3815.0132,3693.888,4846.0776,4702.3755,3337.604,4469.93,4183.3516,3902.704,3994.8054,3689.254,3783.0027,3544.1658,3279.849,3064.8235,1.0,
00000000000000000069_0,3428.9329,3395.3755,2655.9685,3026.1848,2888.356,3017.282,3119.0986,2402.9082,2646.8704,2761.6538,2640.364,2373.73,2483.1685,2177.751,2061.0703,2305.1826,2102.394,2276.328,2446.8333,2428.8787,1933.3726,1480.6055,1732.0819,2312.0728,1480.0117,1669.2454,1467.6189,2061.7021,2625.9038,2596.652,3217.275,2583.7632,2733.5347,1.0,
0000000000000000006a_0,3204.3135,3874.8638,2917.5854,3398.314,2590.8235,3158.121,3100.4143,3108.9229,3215.4727,3100.9895,3195.994,3063.4326,3304.8196,2788.7427,2582.9011,3108.3618,2591.3547,3401.6992,3649.0889,3643.2126,3964.6355,3662.621,3967.1985,4283.18,3835.5205,3691.2737,3616.6091,3741.5066,3707.9312,3287.6106,3222.1382,3699.8247,3566.396,1.0,
0000000000000000006b_0,3376.394,3525.1038,3457.525,3463.2144,3344.438,3402.5566,3315.1462,3331.3147,3522.6118,3699.4463,3744.4912,3382.6885,3535.1711,3135.4885,3220.8606,3546.967,3343.1465,3086.7317,3544.708,3378.0513,3438.4883,3931.7856,3706.2,3482.1343,3519.798,3787.8813,3947.3716,3608.6704,4519.9526,4528.1475,3379.0215,3671.687,3631.4985,1.0,
0000000000000000006c_0,3794.3608,4066.5366,3150.8423,3261.298,3212.9375,2929.553,3076.4578,3082.5464,3244.4463,3475.1777,3198.7546,3055.066,3328.079,2771.0815,2864.78,2949.9253,2821.106,2888.372,3082.943,3392.0178,3653.7378,4278.1963,3995.2566,3799.244,4711.6284,4935.4434,4680.698,3912.1152,4359.2075,3594.339,3766.7112,3508.335,3592.5088,1.0,
0000000000000000006d_0,1748.6403,2174.3174,1845.2512,2279.9504,2433.2603,2618.1072,2416.8096,2581.125,2445.2896,2546.022,2842.1414,2718.1484,2274.9424,2637.3628,2462.3826,2710.6826,2855.227,2760.924,2593.1812,2706.8538,2767.4946,2998.3555,3301.5261,2253.7437,3367.8428,2734.4277,3152.8354,2129.595,2347.5671,2244.6172,2850.9326,2563.3884,2654.3865,1.0,
0000000000000000006e_0,3286.7822,749.7441,1601.3237,1380.7043,897.949,943.7352,1764.2527,879.0468,898.47504,1165.9132,1176.9513,1130.0222,934.551,1134.226,1273.3157,1062.9268,1272.7264,1284.0715,1440.6265,1219.063,660.9004,441.4427,610.8263,1475.4084,652.876,523.9632,611.2943,1363.8905,778.92847,1083.1501,1069.2432,697.5923,944.6471,1.0,
0000000000000000006f_0,1620.6263,2148.1392,1635.2849,1469.7559,1058.707,1176.7479,1585.1145,1003.6449,1010.6424,1170.3243,1173.8809,1259.4526,2065.391,1340.982,1319.6879,1199.8619,1468.5503,1313.5511,1633.2478,1338.4502,841.5549,843.9571,563.8447,1598.4438,708.7025,536.90045,664.575,1455.95,998.67706,1177.6102,1334.1602,893.4715,1083.4175,1.0,
00000000000000000070_0,3938.1929,3413.0215,3748.3052,4087.2024,4106.035,4370.57,3559.3813,4049.8862,3820.478,3592.6758,3503.475,3453.8486,3740.0608,3863.9385,3628.9294,3545.8892,3632.236,3964.874,3843.9565,4048.797,4018.9827,4634.6675,4683.5283,3808.2476,4762.3784,4450.299,4237.877,3685.3584,4107.9697,3939.3972,3714.2607,3795.0264,3824.5327,1.0,
00000000000000000071_0,2280.4485,1414.2395,1503.9319,1307.7112,975.6881,989.81085,1534.5896,869.0228,898.208,1061.6963,1152.5245,1168.5792,2094.737,1133.2971,1179.2322,1081.3506,1299.361,1252.8674,1409.2979,1176.0632,668.0676,817.3473,498.4974,1474.0801,643.3718,462.9725,591.4736,1377.7593,690.4883,1027.1268,1322.3317,740.7054,875.6566,1.0,
00000000000000000072_0,3566.8389,3002.979,1827.1877,1772.6619,993.3123,1218.4325,1616.9642,948.1603,981.5317,1174.5338,1104.8839,1183.2163,1001.1741,1167.8619,1357.0156,1064.5371,1284.8281,1281.0981,1482.4971,1578.9202,660.1087,1102.3711,617.0473,1477.3273,708.3124,539.6673,724.89325,2342.1497,844.1738,1182.6216,1146.1628,725.4753,1020.6904,1.0,
00000000000000000073_0,2853.768,3216.7104,2451.577,3052.4888,3528.5488,3753.9956,3534.9583,3293.3855,3476.6853,3479.5642,3910.8623,3258.463,2960.2585,3201.893,3186.7212,3436.8276,3336.8098,3158.6677,3187.0461,3230.5974,3196.069,4467.7344,3584.546,3437.565,4218.496,3892.868,4260.402,3099.2349,3135.4448,2732.255,3218.437,3190.6626,3417.5242,1.0,
00000000000000000074_0,3790.5386,3922.0369,3457.9104,3515.265,3832.4934,3595.7751,3995.6582,3811.6902,3834.3225,4669.4165,4374.4443,3813.436,4179.463,3914.9097,3995.432,4406.9717,3850.4092,3761.6223,3957.8184,3899.6648,3691.3813,4464.3296,4756.4736,4178.6455,4491.314,4400.6084,4088.7593,3637.6902,4280.489,3772.418,4578.2827,4051.916,3559.4028,1.0,
00000000000000000075_0,3652.8674,3647.846,3375.3027,3395.4932,3248.3318,3372.5713,3366.4116,3339.7422,3365.1506,3356.3757,3145.2192,3031.8447,4418.7754,3062.5894,2901.1348,3012.545,3023.421,3062.2239,3083.913,3052.8528,3130.5603,3000.326,3116.1724,4093.1184,3151.4807,3056.486,3040.6123,3989.543,4221.4697,3854.4314,4062.0366,4235.112,3797.8635,1.0,
00000000000000000076_0,3227.7388,3616.4558,2711.6855,3091.8367,3062.081,2894.1226,3148.356,3272.998,3044.9988,3283.5051,3135.0688,3033.3274,3447.2551,3101.2024,2913.633,2937.1616,3291.0005,3139.5066,3193.1548,3460.4346,3501.084,3314.9902,4803.0,3678.0876,5815.7734,4397.314,4089.6123,3296.8645,3514.6274,3166.2988,3240.2314,3127.602,2975.856,1.0,
00000000000000000077_0,3625.124,3642.8367,3004.4707,3219.036,3234.3506,3415.541,3574.4912,3794.4841,3441.0413,3623.3833,3509.9854,3175.621,3661.8079,3294.6233,3195.342,3204.1138,3256.9932,3458.7612,3501.0508,3515.7305,3474.0188,3762.5962,3890.3037,3798.87,4042.4211,3785.2651,4019.8835,3314.8496,3693.5916,3341.2114,3794.9421,3403.1382,3310.8955,1.0,
00000000000000000078_0,3425.283,3392.6885,1735.2085,1362.1674,925.9494,971.97943,1534.4663,921.60986,908.5678,1113.4707,1042.2593,1160.7319,1238.7115,1212.0935,1219.7468,1149.6782,1513.3597,1276.0842,1363.0513,1257.3838,639.403,622.56195,619.871,1669.6155,636.7087,543.62775,631.72327,1319.2565,829.7235,1019.5162,936.9896,2261.0203,1004.19336,1.0,
00000000000000000079_0,3273.2944,3461.8096,1873.0259,1393.7677,994.8626,1068.9436,1542.1155,950.8251,953.3876,1109.8569,1155.531,1165.6421,2965.1746,1163.9087,1321.2949,1125.9056,1369.615,1314.3373,1441.6132,1218.6534,808.5471,702.7498,632.1865,1667.5653,685.0751,563.67584,663.7295,1441.0223,1038.4513,989.0775,1245.3668,722.8513,1109.3545,1.0,
0000000000000000007a_0,3472.786,3281.1953,3511.086,3772.666,3558.7595,3802.975,3736.6885,3778.668,3856.6228,4154.678,4341.6084,3923.3604,3400.8003,3774.1548,4032.1235,4268.877,3565.4907,3514.4004,3494.0063,3678.2256,3509.631,3713.669,3829.547,4705.874,4194.907,4269.12,4128.123,4534.989,4233.7153,4155.329,4202.734,3746.2043,4096.7725,1.0,
0000000000000000007b_0,3101.191,3268.5825,3154.3745,3188.4348,3132.3357,3840.4575,3978.219,3878.239,3891.2637,3748.041,3410.1533,3420.7153,3711.44,3418.3867,3302.74,3486.092,3264.1064,3300.7205,3363.1533,3381.1543,3517.064,3465.813,3414.3154,3477.8933,3679.6755,3611.021,3440.8477,2871.6294,3421.81,3076.5337,3741.705,3395.6663,3244.1724,1.0,
0000000000000000007c_0,1723.791,3588.4438,1208.7305,980.7697,1262.2408,955.9477,1451.5483,824.9665,783.1212,640.0647,733.3945,980.6429,3031.902,833.10486,1236.2651,1040.2915,1302.5522,1219.7423,1236.2437,1044.5728,441.11987,713.64343,351.832,3131.662,414.2081,466.40997,473.7187,2883.145,867.7475,614.4883,880.7203,716.0468,1030.0916,1.0,
0000000000000000007d_0,2396.121,3306.5427,2375.7656,2832.2744,2746.557,3222.4153,3109.2515,2989.5269,3001.3533,3195.2751,3333.899,2964.5378,3112.2788,2761.4805,2770.2166,3109.5317,2754.0947,2800.789,2957.2048,2863.0874,3203.0718,3178.9382,3283.9106,3470.7458,3392.6433,3244.2385,3411.2754,3040.6692,3180.2383,2927.12,3188.6763,3062.8965,2892.4104,1.0,
0000000000000000007e_0,3532.9368,3838.728,2970.7725,3762.296,3778.167,3766.3596,4137.333,4113.314,4246.58,4009.4746,4224.977,4089.4336,3717.2346,4060.9175,4169.7295,4239.506,4082.7112,4026.3716,4141.844,4253.3984,4290.079,4930.5947,4392.4185,3647.455,4940.548,4288.893,4814.659,3540.2593,3631.133,3397.7197,3514.268,3382.241,3084.0874,1.0,
0000000000000000007f_0,2598.438,2594.5732,1869.0175,2548.7266,2469.6375,2515.3706,2467.0454,2442.5364,2276.5444,2647.3137,2399.559,2224.3538,2622.0881,2301.8525,2142.087,2536.5684,2377.242,2663.7673,2355.2188,2514.5386,2589.5137,2667.4868,2835.2974,2778.8079,3096.0784,2857.476,3027.8242,2356.6685,2539.5889,2425.7388,2892.8823,2761.9631,2425.3826,1.0,
00000000000000000080_0,1723.1116,2231.0393,1179.7551,1335.6688,1839.2843,2328.8462,1219.5546,521.3998,904.1531,509.3772,514.7131,691.9368,2537.7744,575.35425,573.5143,543.66455,684.8223,778.8155,517.50525,526.49817,419.9527,601.97314,343.712,927.0022,310.7667,328.3319,424.2046,553.5054,1022.3858,452.3094,969.5138,656.63,689.2357,1.0,
