system:index,NDMI,NDMI_1,NDMI_10,NDMI_11,NDMI_12,NDMI_13,NDMI_14,NDMI_15,NDMI_16,NDMI_17,NDMI_18,NDMI_19,NDMI_2,NDMI_20,NDMI_21,NDMI_22,NDMI_23,NDMI_24,NDMI_25,NDMI_26,NDMI_27,NDMI_28,NDMI_29,NDMI_3,NDMI_30,NDMI_31,NDMI_32,NDMI_4,NDMI_5,NDMI_6,NDMI_7,NDMI_8,NDMI_9,.geo
000000000000000000cd_0,0.3897979,0.42533615,0.420661,0.42425984,0.42687455,0.44964617,0.40223566,0.45277718,0.43288952,0.45068872,0.40955234,0.5201433,0.40457204,0.41703305,0.41034728,0.4084761,0.40984184,0.41900206,0.4252652,0.4087821,0.42618167,0.43205944,0.46391004,0.40175474,0.4667668,0.45330057,0.48,0.38767466,0.41736314,0.40101168,0.39737532,0.4233813,0.40911528,
000000000000000000ce_0,0.47256294,0.4768358,0.45301542,0.59598094,0.4318363,0.4592732,0.41811174,0.45465612,1.005293,0.44922826,0.44390637,0.4247333,0.44184634,0.45850262,0.42966002,0.4397394,0.4172494,0.4895789,0.567713,0.4352861,0.53810626,0.4833795,0.48514852,0.43682665,0.45436037,0.4713777,0.4702735,0.4669175,0.39589146,0.38512897,0.40410256,0.4100683,0.4761155,
000000000000000000cf_0,0.44700462,0.4367347,0.48459804,0.4739069,0.4519685,0.48071727,0.450517,0.4651163,0.4585545,0.43784323,0.4427096,0.43935928,0.49149796,0.47368422,0.45615867,0.4435576,0.49931476,0.45162347,0.46555883,0.48153847,0.41074523,0.42585662,0.44703197,0.42665267,0.4408602,0.48676956,0.5386364,0.41847205,0.42267594,0.4858105,0.4224599,0.47998023,0.5145098,
000000000000000000d0_0,0.42439386,0.42292136,0.4443622,0.4551495,0.46105605,0.42949757,0.45511988,0.44879803,0.4673599,0.47558385,0.44984886,0.44066653,0.47606054,0.4603762,0.4257371,0.44666836,0.41460824,0.54964536,0.4651867,0.44944945,0.446925,0.46386945,0.4734599,0.42978123,0.47080877,0.47726753,0.50654334,0.45642316,0.41513687,0.4256688,0.49023637,0.44347826,0.534058,
000000000000000000d1_0,0.46737358,0.5785513,0.44162658,0.47478262,0.46836686,0.43410605,0.4472444,0.4769302,0.9407149,0.47002047,0.45467696,0.44922632,0.5043834,0.46629056,0.57289004,0.46535948,0.42835367,0.447191,0.45214006,0.4427694,0.45282462,0.454102,0.49420625,0.4443769,0.48226753,0.46799836,0.48592263,0.46638206,0.43289307,0.4678617,0.40805763,0.40384614,0.4860912,
000000000000000000d2_0,0.47328725,0.65642774,0.5001373,0.6289028,0.48927614,0.47360247,0.50398403,0.70225054,0.5596184,0.4629862,0.48998886,0.495702,0.5697446,0.5391545,0.58307534,0.46605355,0.43446246,0.49865046,0.4955145,0.43609604,0.47363305,0.45926172,0.49056605,0.45861298,0.49185988,0.49490473,0.49823487,0.46553022,0.46625912,0.4310595,0.46182874,0.4257544,0.49165598,
000000000000000000d3_0,0.5164983,0.46548674,0.5967742,0.57720894,0.47040498,0.49423632,0.54,0.4721927,0.93963784,0.5196131,0.50493896,0.5036443,0.5719612,0.49201944,0.5170157,0.5168497,0.5134281,0.590706,0.4714348,0.48469263,0.47584438,0.45997867,0.51206785,0.54599404,0.49630412,0.48438355,0.52380955,0.54076976,0.45403588,0.49311742,0.4002773,0.47096774,0.60493827,
000000000000000000d4_0,0.4001455,0.4358039,0.45486662,0.47142425,0.45196262,0.42214912,0.44014734,0.4403263,0.44983461,0.45234388,0.45423794,0.57053685,0.42191228,0.4623097,0.4449129,0.46028814,0.50849515,0.45655406,0.47015902,0.46384746,0.5132348,0.46391383,0.5042147,0.42747393,0.47676295,0.50036955,0.50145227,0.41697416,0.42068964,0.46980137,0.4038498,0.42472324,0.40276766,
000000000000000000d5_0,0.48333332,0.5,0.47962123,0.6128049,0.47706422,0.4591969,0.457606,0.49080205,0.49276674,0.4540943,0.45708737,0.44613513,0.4876325,0.5085875,0.57425016,0.47766322,0.4349487,0.49737304,0.46765956,0.4593132,0.55455905,0.47779986,0.48844996,0.47173145,0.46702003,0.47192717,0.47565544,0.46913123,0.48875034,0.5137896,0.44069767,0.44,0.45580447,
000000000000000000d6_0,0.38274387,0.39145216,0.40373236,0.4509099,0.42285964,0.3965441,0.39544007,0.4563107,0.42500663,0.44864148,0.42895156,0.4298547,0.41439554,0.4119859,0.5297297,0.47108948,0.464,0.4413438,0.44478065,0.42314792,0.43201378,0.39432713,0.4580987,0.4021318,0.46780255,0.42857143,0.45458704,0.41283524,0.42717972,0.44684052,0.4163751,0.4077935,0.41578192,
000000000000000000d7_0,0.45795855,0.5399645,0.54786325,0.49977466,0.51015925,0.53074867,0.48916304,0.46572104,0.51724136,0.48262912,0.49760383,0.5133501,0.5051362,0.48173076,0.51703405,0.52535284,0.4703633,0.5224359,0.5058824,0.5084202,0.537037,0.47954744,0.50498337,0.51440716,0.4840629,0.50066286,0.51521623,0.47045952,0.4638365,0.49304813,0.46555185,0.5107991,0.49889624,
000000000000000000d8_0,0.42722622,0.4205821,0.47966403,0.49037096,0.49852216,0.46120176,0.48976448,0.81395346,0.48530853,0.55392516,0.50769234,0.47971603,0.41685936,0.50253475,0.5010965,0.5014837,0.48363277,0.4783245,0.49819848,0.48635408,0.47914857,0.46328834,0.5068335,0.42563832,0.51199424,0.4753904,0.52343494,0.44940868,0.4844617,0.46666667,0.38789088,0.47117296,0.4463158,
000000000000000000d9_0,0.4341514,0.4189579,0.41107872,0.42491612,0.44405064,0.4613761,0.4488789,0.43533516,0.44734007,0.4376114,0.45562673,0.4622916,0.42427933,0.464312,0.44140968,0.46616206,0.45057386,0.4645979,0.51601803,0.4728261,0.4480916,0.45797598,0.4908506,0.44565782,0.4797324,0.55479115,0.49468765,0.44526836,0.4354369,0.4391994,0.41765943,0.43955556,0.40485752,
000000000000000000da_0,0.42786804,0.45598385,0.47332653,0.44912767,0.47727272,0.43337688,0.46037275,0.4472257,0.4537663,0.4713872,0.46065947,0.4433469,0.47101122,0.49437767,0.53710246,0.47233546,0.44672656,0.45664528,0.47539714,0.4549778,0.43127343,0.45006204,0.49524853,0.42857143,0.47600392,0.58212173,0.4836626,0.4170599,0.4814815,0.44321328,0.41303265,0.43667498,0.42587638,
000000000000000000db_0,0.42620116,0.41920376,0.41853592,0.43348905,0.40227666,0.40036967,0.37056407,0.3902219,0.4217687,0.4609375,0.31584847,0.41131458,0.4086785,0.4719077,0.48288974,0.46030942,0.43971363,0.4539852,0.5059834,0.43406814,0.5034722,0.44259533,0.46451613,0.3990331,0.45513263,0.4601381,0.4766207,0.3976071,0.39525995,0.37241074,0.36329728,0.36953592,0.37871242,
000000000000000000dc_0,0.43371087,0.4540409,0.42105263,0.648834,0.42154452,0.39085308,0.40170175,0.48970038,0.4623976,0.46044624,0.30794603,0.47559395,0.4519042,0.44486058,0.4902124,0.4688305,0.4682981,0.48764628,0.45668015,0.41573694,0.44418785,0.481346,0.46186545,0.42959002,0.42984542,0.47371462,0.46852645,0.42783123,0.44512343,0.44166666,0.3977106,0.38476995,0.43413308,
000000000000000000dd_0,0.40048155,0.42806533,0.40139124,0.42540872,0.4048817,0.3855313,0.39008352,0.40690416,0.37835556,0.39371872,0.29529616,0.3845316,0.4009892,0.43515727,0.41785714,0.41403735,0.42090657,0.4507958,0.44201615,0.4299556,0.43731254,0.42542127,0.45274562,0.52070266,0.43943384,0.42431402,0.45051378,0.39733446,0.41557944,0.418598,0.4042947,0.40712947,0.4148492,
000000000000000000de_0,0.43099108,0.6069539,0.49577916,0.47965056,0.46459845,0.41950345,0.4232354,0.4971235,0.47141373,0.45280308,0.44787878,0.452042,0.43310764,0.46741945,0.46579635,0.44921958,0.45278105,0.45376176,0.47208318,0.43112183,0.47955197,0.43837184,0.4675526,0.44893667,0.46165285,0.45652175,0.47558695,0.43785948,0.48384425,0.46472728,0.37830994,0.43113285,0.48995772,
000000000000000000df_0,0.7210574,0.5619735,0.75524473,0.8730769,0.6779141,0.5778443,0.6480541,0.5094697,0.5997666,0.48243994,0.57879657,0.6022514,0.58253753,0.6283423,0.5701643,0.5473684,0.57598037,0.57125455,0.64171124,0.64928055,0.61702126,0.54362416,0.5276074,0.58627087,0.5324015,0.56743,0.56346,0.718663,0.51699716,0.64203614,0.51788855,0.5525911,0.75867766,
000000000000000000e0_0,0.4587537,0.45063695,0.47600663,0.59431523,0.47133648,0.47902316,0.5091892,0.46464297,0.6080097,0.49010292,0.46671516,0.48158202,0.49460533,0.49051768,0.5612672,0.49153817,0.46087888,0.51035583,0.5177524,0.46537185,0.51729816,0.4656591,0.4814815,0.48725212,0.48060548,0.5019112,0.51269585,0.5167785,0.41697013,0.52191234,0.41231653,0.4368384,0.62118495,
000000000000000000e1_0,0.46082088,0.4245737,0.5241471,0.44719926,0.45918626,0.46558106,0.43793207,0.42458227,0.4516923,0.45175326,0.44183773,0.46929684,0.44332856,0.47289157,0.5067972,0.4450327,0.44636932,0.44540584,0.47199455,0.4296506,0.44688955,0.47606105,0.46842602,0.43283582,0.44664842,0.42537493,0.49649122,0.45894334,0.44876686,0.44095665,0.42784163,0.46672013,0.44159544,
000000000000000000e2_0,0.48327646,0.45517442,0.46375373,0.4446545,0.47667667,0.45072994,0.46051192,0.45011652,0.5408246,0.4482166,0.44388187,0.4592315,0.4365886,0.48049054,0.54422474,0.45394224,0.494462,0.45342436,0.4825453,0.44440284,0.4518552,0.44920495,0.47582698,0.4321526,0.47251877,0.4621653,0.4991261,0.42426094,0.44919467,0.4493822,0.42367926,0.43008924,0.41963753,
000000000000000000e3_0,0.47368422,0.484731,0.468114,0.49159664,0.47153026,0.44129384,0.45667946,0.46666667,0.44281915,0.44064903,0.4402174,0.5587011,0.4583407,0.49187726,0.49137932,0.45313635,0.43652508,0.49392265,0.47918436,0.44545648,0.46614173,0.52378553,0.4670365,0.4485907,0.46797225,0.4290429,0.46549192,0.46840063,0.46976745,0.47452053,0.46685147,0.42753294,0.4672098,
000000000000000000e4_0,0.46164978,0.4838344,0.46201965,0.64719623,0.48063493,0.409474,0.4616342,0.433796,0.4711088,0.4689564,0.5620513,0.5128449,0.47197402,0.44806945,0.53357315,0.5439815,0.4472523,0.46153846,0.47809112,0.44759086,0.4443532,0.5454262,0.49554566,0.44538143,0.48056313,0.48681396,0.5440313,0.4507998,0.45117065,0.44840527,0.46552148,0.44742465,0.45685425,
000000000000000000e5_0,0.538684,0.49355057,0.5667001,0.63930637,0.5254237,0.46581587,0.47375506,0.47361434,0.5398075,0.5020576,0.54545456,0.53430355,0.518797,0.50575596,0.58064514,0.51189244,0.52330506,0.4890511,0.5377907,0.49159664,0.6352201,0.44444445,0.5123077,0.4743976,0.49096167,0.5318656,0.5156913,0.5634286,0.4745223,0.5740741,0.47736627,0.49322212,0.4923077,
000000000000000000e6_0,0.44782487,0.46100083,0.43843138,0.4473035,0.4580325,0.4061366,0.4474501,0.79336494,0.49236363,0.43762642,0.44313726,0.43401456,0.43243718,0.464656,0.4395887,0.5007949,0.448252,0.4958042,0.4721863,0.45411062,0.4713298,0.5039563,0.46084878,0.45925215,0.47792706,0.48065984,0.4756001,0.43496087,0.42709312,0.45224464,0.40672135,0.55090255,0.43437946,
000000000000000000e7_0,0.39130434,0.39114043,0.43005565,0.4224751,0.385567,0.40301508,0.42154217,0.40676993,0.54051477,0.40902403,0.40944412,0.37991005,0.4044595,0.4187345,0.41579238,0.46313962,0.38696343,0.5516529,0.42273307,0.38789168,0.42884615,0.42316383,0.49446627,0.4084507,0.43842605,0.572284,0.43822655,0.42303172,0.37326607,0.4017892,0.38360175,0.36998707,0.39953035,
000000000000000000e8_0,0.4484436,0.48315847,0.4746163,0.54792744,0.46337196,0.4,0.45098922,0.44467738,0.49534756,0.48908556,0.42906573,0.5882353,0.45918933,0.47802198,0.4822436,0.48557526,0.49393415,0.48441365,0.4829743,0.44852772,0.5678509,0.4121243,0.5115396,0.46440378,0.49630412,0.48476702,0.5079478,0.49798965,0.46995193,0.49290323,0.42594403,0.5259901,0.47179487,
000000000000000000e9_0,0.3802645,0.42751753,0.4298405,0.43723494,0.4306656,0.40517426,0.44485903,0.41780105,0.5111492,0.42913154,0.4294008,0.48813984,0.3988009,0.47001934,0.4338858,0.42886016,0.39996877,0.50352114,0.44657955,0.5708583,0.41547465,0.43637753,0.44087958,0.41144514,0.44072947,0.44591528,0.46579805,0.39857846,0.41222182,0.47524753,0.38957816,0.40189674,0.41380686,
000000000000000000ea_0,0.36661536,0.40120387,0.37556154,0.4042644,0.39614075,0.37585962,0.39136365,0.828125,0.5155096,0.39143848,0.39235955,0.40041408,0.38025254,0.43034664,0.43627974,0.40458694,0.40846905,0.51191825,0.41575643,0.40810114,0.4138929,0.40403807,0.4272459,0.38193834,0.43425414,0.4182725,0.48172557,0.36547777,0.4070214,0.4601687,0.38657603,0.38148668,0.39765942,
000000000000000000eb_0,0.4453524,0.5387132,0.53835523,0.61923075,0.45766726,0.48240963,0.5280326,0.48136804,0.50535715,0.47115386,0.5253093,0.46365422,0.43411645,0.49945354,0.49370387,0.4656117,0.5210689,0.50188327,0.4893204,0.48006645,0.48870394,0.44957125,0.4591623,0.4527559,0.47838616,0.47478262,0.47673923,0.44839254,0.39526668,0.5114978,0.4409199,0.4344569,0.5907859,
000000000000000000ec_0,0.4071511,0.4211288,0.44943097,0.43426743,0.44948697,0.44186047,0.47121432,0.46789712,0.46430826,0.44638166,0.42610198,0.44317523,0.4356234,0.4575871,0.51104975,0.4726923,0.44094488,0.47117603,0.49417636,0.4544325,0.4591978,0.47770452,0.49348414,0.41370106,0.48077703,0.50468194,0.4991786,0.40865818,0.4099896,0.41217712,0.39318755,0.4087283,0.41610348,
000000000000000000ed_0,0.4528764,0.48368794,0.456869,0.5169451,0.5224085,0.5067345,0.4787568,0.8153846,0.48590568,0.4777937,0.44523194,0.5091434,0.41828737,0.5010281,0.45846155,0.49086758,0.48246974,0.4879227,0.5156662,0.4826833,0.4837595,0.45089427,0.49347258,0.44030482,0.49726072,0.4759305,0.49401197,0.44393003,0.4478951,0.46133852,0.42444444,0.45241287,0.46865037,
000000000000000000ee_0,0.45730725,0.46465874,0.47574767,0.4409387,0.42031747,0.45381525,0.43976778,0.442348,0.44444445,0.4329502,0.41702357,0.41463414,0.40679404,0.44411042,0.42788845,0.43473792,0.43567753,0.44145972,0.45826688,0.4899846,0.4231324,0.45349953,0.46516097,0.40093848,0.5153889,0.47919974,0.4808933,0.42296222,0.42037037,0.41910598,0.41092637,0.4245558,0.50716025,
000000000000000000ef_0,0.43803844,0.44441682,0.43921366,0.4257476,0.48335627,0.39668825,0.46131098,0.46207538,0.4477195,0.50197005,0.46782085,0.46785304,0.4279535,0.510929,0.45922747,0.48774356,0.48414376,0.47672552,0.47172478,0.4503221,0.47951013,0.45598334,0.50944215,0.46809548,0.48568812,0.45874587,0.48605058,0.43572545,0.44095746,0.46425956,0.45846155,0.4684946,0.42227763,
000000000000000000f0_0,0.4324599,0.44643262,0.45622975,0.4503546,0.47741663,0.43506494,0.45378152,0.47973794,0.45345965,0.48158163,0.44697335,0.4283759,0.44132537,0.45294487,0.4413674,0.4458168,0.44578314,0.49879226,0.5165682,0.45415163,0.44694105,0.45232275,0.48193535,0.43680215,0.47032735,0.4638643,0.49500108,0.43243244,0.4466231,0.44547972,0.41948718,0.4518626,0.42303434,
000000000000000000f1_0,0.39566532,0.49170378,0.43330765,0.46063653,0.48123515,0.39200926,0.385278,0.41019154,0.43526608,0.4531178,0.40518963,0.3911368,0.47351262,0.39841834,0.39808083,0.4072202,0.39142755,0.48065016,0.44855365,0.4245829,0.43928334,0.42300507,0.4598441,0.38589212,0.45181727,0.42717195,0.45645544,0.4940476,0.44551283,0.42250854,0.4434698,0.43524027,0.4280285,
000000000000000000f2_0,0.43782696,0.43992853,0.43414834,0.42951223,0.47949016,0.35241145,0.45389915,0.45974448,0.4361435,0.5138504,0.43582442,0.43340284,0.46487558,0.43558282,0.4443944,0.4717061,0.46013668,0.47914183,0.42574257,0.43154007,0.49554566,0.43681154,0.47199047,0.49903414,0.45142394,0.44511858,0.45969576,0.4145217,0.45068806,0.4292135,0.40279543,0.44387278,0.41067174,
000000000000000000f3_0,0.4525862,0.45558897,0.4954515,0.4823133,0.47295526,0.457264,0.47679326,0.48722178,0.44695503,0.44724044,0.4709977,0.4558398,0.48067355,0.46408165,0.4866428,0.5068493,0.43971026,0.4504766,0.45123306,0.4616896,0.535284,0.51268435,0.48935422,0.47694817,0.47116166,0.46170092,0.5089891,0.45054474,0.48125,0.47573814,0.4526731,0.45821017,0.4733638,
000000000000000000f4_0,0.45431146,0.5028865,0.4598509,0.44602013,0.49843714,0.405104,0.46960828,0.49714285,0.49868828,0.47099218,0.4550288,0.46130347,0.4503272,0.4668902,0.45433527,0.49154747,0.45840266,0.4983591,0.47124168,0.47605965,0.48873654,0.45551893,0.5021241,0.4622619,0.4993354,0.47400716,0.53103447,0.4648384,0.46592557,0.46524823,0.45414558,0.4527059,0.4026465,
000000000000000000f5_0,0.3984754,0.39172378,0.4204049,0.4123045,0.44988698,0.37276378,0.41192472,0.4412149,0.46666667,0.43025172,0.40696278,0.41928893,0.41015154,0.4236414,0.45754278,0.48366535,0.4833255,0.45047924,0.4661301,0.4321283,0.4364917,0.4372508,0.48601472,0.41245472,0.45440465,0.44900262,0.48543122,0.41136268,0.4396637,0.41443127,0.4503762,0.42952502,0.4076262,
000000000000000000f6_0,0.44358432,0.4064665,0.4419964,0.463439,0.4692494,0.4279535,0.43643367,0.43602243,0.4138859,0.4205535,0.41931218,0.43483275,0.46118116,0.43829113,0.4444749,0.43005437,0.4283217,0.47762325,0.4970359,0.42780748,0.43868312,0.44946027,0.44030008,0.43173024,0.4836202,0.47108367,0.53519064,0.44117647,0.43408498,0.4329061,0.3642084,0.44146982,0.40326548,
000000000000000000f7_0,0.43831047,0.45155993,0.46955913,0.46253958,0.5136234,0.46113262,0.47227007,0.44944158,0.4257984,0.4318895,0.42937854,0.46853146,0.4648318,0.47218543,0.44010088,0.46821153,0.44118556,0.52059495,0.46364164,0.4512865,0.44752052,0.35987508,0.46417788,0.41747573,0.46784565,0.45343512,0.49019608,0.49267644,0.46601602,0.4374786,0.3451266,0.40260655,0.43373913,
000000000000000000f8_0,0.47624564,0.49785408,0.47477362,0.6378866,0.43442136,0.4394673,0.44867256,0.4672387,0.49394673,0.47418183,0.48256117,0.43438196,0.44576406,0.46635577,0.47925487,0.46370023,0.4294205,0.54560953,0.5085324,0.46328673,0.39463037,0.46126127,0.5269337,0.46112886,0.47014925,0.48290598,0.47971603,0.40345982,0.4582633,0.43776932,0.33032304,0.47583854,0.47792915,
000000000000000000f9_0,0.47968113,0.49575946,0.4996691,0.51527864,0.45492336,0.47822446,0.4802094,0.48528436,0.46988505,0.4816984,0.45126355,0.4766407,0.47961244,0.48372093,0.48393065,0.48454505,0.45178926,0.49061084,0.5057208,0.48957676,0.5032558,0.48214287,0.51336205,0.4698795,0.48204082,0.49317023,0.49653378,0.4676166,0.4803343,0.4686728,0.38789546,0.48434237,0.46469486,
000000000000000000fa_0,0.42282608,0.44118178,0.4319266,0.43178928,0.42677298,0.4158246,0.43306795,0.45142856,0.42734542,0.43006012,0.25896236,0.406199,0.4426424,0.40584838,0.40802062,0.4158268,0.3885659,0.41489962,0.44474855,0.42829153,0.43195266,0.45631418,0.47967184,0.42520803,0.48915917,0.47658822,0.4698877,0.4302068,0.43548387,0.4280071,0.40419355,0.41224894,0.42376018,
000000000000000000fb_0,0.43789035,0.44627336,0.44497228,0.4473324,0.44583413,0.4269123,0.4450666,0.43968096,0.4477796,0.43193555,0.29199317,0.37894523,0.4830671,0.4390868,0.43294573,0.4434407,0.41858482,0.42594075,0.44630432,0.440342,0.42889306,0.41391167,0.46227708,0.45937908,0.45565644,0.4679803,0.4506227,0.44031158,0.46639675,0.44035405,0.4565157,0.3883114,0.4087251,
000000000000000000fc_0,0.44538322,0.44710517,0.45075393,0.49727148,0.43558568,0.40510082,0.43193784,0.42330965,0.4169976,0.35055867,0.46087703,0.41188022,0.4376358,0.43850642,0.42945737,0.4359375,0.43656242,0.44429085,0.45772862,0.4383996,0.43312737,0.44901887,0.4691589,0.4317609,0.46345258,0.47824052,0.47082767,0.46887314,0.42903912,0.44455543,0.37424916,0.4156968,0.447533,
000000000000000000fd_0,0.46126896,0.45834762,0.5051852,0.4766314,0.45461658,0.44978365,0.45726496,0.44920236,0.44856998,0.2507837,0.39894128,0.41682175,0.49129447,0.4530798,0.44615385,0.46411484,0.41892132,0.4546857,0.45914936,0.44597328,0.44809192,0.4720471,0.48335496,0.47755265,0.45962963,0.47927392,0.35582045,0.45502552,0.45940924,0.46674028,0.39644724,0.42580524,0.4634462,
000000000000000000fe_0,0.46815062,0.43373495,0.41909385,0.45886287,0.43802047,0.39447463,0.4293137,0.41927195,0.41834125,0.38549817,0.4399799,0.45052385,0.4248497,0.4627551,0.45004085,0.48666862,0.44205558,0.4579214,0.45961267,0.43819013,0.4235958,0.431567,0.4396476,0.42156863,0.40926543,0.45124918,0.4588791,0.42962283,0.43881562,0.3851748,0.37767118,0.32591188,0.4381031,
000000000000000000ff_0,0.44800198,0.40630183,0.40871817,0.44246688,0.4484785,0.3988809,0.42142025,0.40557697,0.3597826,0.36750612,0.40794381,0.43672878,0.42212075,0.4206672,0.4398074,0.4708772,0.3986014,0.4871795,0.4357201,0.43027523,0.40872106,0.38801843,0.46141276,0.40563622,0.41574052,0.46616092,0.4657873,0.44007906,0.4493755,0.3922405,0.4018115,0.36563876,0.38785836,
00000000000000000100_0,0.43438718,0.416344,0.4400165,0.44713262,0.43748608,0.4310662,0.57203645,0.41922006,0.38568684,0.43407407,0.42336944,0.43138635,0.42637643,0.45622775,0.43171322,0.43992934,0.40111867,0.45454547,0.4606266,0.46112266,0.43526834,0.39313245,0.4355155,0.41535226,0.41831958,0.4260036,0.44957387,0.44235057,0.45073375,0.37677175,0.41627437,0.36818522,0.43399483,
