system:index,NDVI,NDVI_1,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_2,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_3,NDVI_30,NDVI_31,NDVI_32,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,VALUE,.geo
000000000000000000c1_0,0.8146214,0.81490016,0.71401334,0.82143795,0.75421566,0.74293673,0.7285113,0.7705242,0.77574223,0.7203,0.7646356,0.7643628,0.82341653,0.78401124,0.7726127,0.786779,0.76528275,0.792358,0.7959049,0.794482,0.80592006,0.81487393,0.82988775,0.759594,0.8134906,0.82206404,0.7578616,0.7934492,0.78193146,0.790611,0.6858336,0.68190265,0.80474615,1.0,
000000000000000000c2_0,0.81237113,0.6505985,0.6353374,0.7005829,0.69997334,0.69571865,0.6524428,0.74679804,0.7565177,0.807418,0.79858524,0.6976556,0.6906637,0.7529572,0.7054311,0.81923324,0.6481543,0.8086271,0.78712445,0.7731713,0.8097378,0.8528442,0.80037904,0.70060223,0.7889948,0.7797578,0.83837926,0.71924883,0.7454068,0.43581715,0.46267754,0.5924596,0.73351586,1.0,
000000000000000000c3_0,0.64273083,0.3464567,0.7490119,0.81810033,0.8744801,0.80142206,0.8315395,0.7964332,0.6644144,0.84024024,0.6645623,0.8277767,0.42545873,0.8132314,0.714129,0.7323601,0.6505887,0.808191,0.80713004,0.7442329,0.8066793,0.8912746,0.8822335,0.62261057,0.7846013,0.8605146,0.842661,0.6543391,0.65002656,0.7747913,0.6980769,0.6860187,0.74446726,1.0,
000000000000000000c4_0,0.66278505,0.62079346,0.7117394,0.6956389,0.73484516,0.7242413,0.74633527,0.7507987,0.63612306,0.617338,0.59875447,0.73934835,0.67641747,0.7226124,0.7018335,0.6924063,0.7044476,0.6810934,0.6359208,0.6283077,0.67421925,0.7305647,0.6550784,0.63116884,0.7119822,0.7865136,0.7253543,0.67324954,0.68628407,0.71819806,0.64869773,0.7273919,0.66965497,1.0,
000000000000000000c5_0,0.6363636,0.7377249,0.7023047,0.70122343,0.7179081,0.69786537,0.7209954,0.73790324,0.6320755,0.5037288,0.62447417,0.7855599,0.6799357,0.73903745,0.6560196,0.66444296,0.6628231,0.58615386,0.63253367,0.5674616,0.63177896,0.7402316,0.712,0.69813627,0.69345486,0.7415153,0.73657966,0.716581,0.70658034,0.7248654,0.6782946,0.6162908,0.6546431,1.0,
000000000000000000c6_0,0.65456903,0.7505801,0.7173252,0.7047337,0.69527143,0.6788321,0.7496855,0.78635013,0.70325613,0.57384706,0.6146789,0.7763751,0.6846276,0.7455683,0.68700266,0.68030936,0.65880895,0.6157248,0.63075256,0.6468059,0.6763943,0.7141871,0.69411767,0.65159804,0.7103336,0.76641816,0.760503,0.7502831,0.7613636,0.76504064,0.6526082,0.63992417,0.68118745,1.0,
000000000000000000c7_0,0.71893996,0.74240524,0.67476535,0.659587,0.7170988,0.36884585,0.6143763,0.7165247,0.7583856,0.7469015,0.556582,0.73313165,0.775042,0.69187146,0.6820832,0.6985507,0.6563342,0.49906543,0.6953846,0.64535904,0.7183099,-0.14747475,0.311054,0.76919407,0.44324324,0.8251022,0.524173,0.7559338,0.7678026,0.752443,0.55549014,0.6744066,0.6507434,1.0,
000000000000000000c8_0,0.73163307,0.80292535,0.8088599,0.8079673,0.8250282,0.8259674,0.85552037,0.7848513,0.74732006,0.78318864,0.8275154,0.8124423,0.79374474,0.83591264,0.8180479,0.8171668,0.8586731,0.8278481,0.8392559,0.8620189,0.8151376,0.72880745,0.8319433,0.82720274,0.83272135,0.78729063,0.81794924,0.8220859,0.74844575,0.752288,0.75906974,0.74001455,0.79588103,1.0,
000000000000000000c9_0,0.8833878,0.870954,0.89388394,0.8361019,0.82585365,0.8023256,0.77178425,0.77040327,0.7113402,0.7930904,0.74355006,0.7136891,0.86850154,0.7781257,0.6908703,0.71773994,0.75062484,0.78493476,0.7579062,0.8066595,0.7442827,0.7824223,0.80357593,0.8557655,0.8227848,0.8702136,0.9041471,0.8532695,0.8161017,0.78187686,0.7514739,0.801676,0.85097057,1.0,
000000000000000000ca_0,0.77941954,0.7341736,0.7107062,0.6551286,0.5918723,0.5855405,0.7269136,0.69076204,0.6565495,0.73038876,0.68292004,0.57275134,0.78591406,0.63961947,0.7002882,0.6135868,0.5212766,0.7383502,0.6927152,0.6723017,0.7343058,0.6601073,0.7455315,0.61072797,0.7114055,0.7065442,0.5883777,0.69188696,0.59138656,0.5795289,0.508008,0.61738676,0.7026773,1.0,
000000000000000000cb_0,0.8100698,0.79801327,0.82032853,0.8005226,0.7719061,0.78930676,0.765204,0.7412835,0.66923076,0.72827125,0.7565568,0.7346939,0.7820032,0.73426235,0.6834568,0.6064703,0.72268724,0.7144924,0.73336405,0.6376779,0.7172131,0.7529561,0.70447826,0.7947883,0.71179885,0.69640785,0.7279102,0.7861915,0.7736944,0.81316346,0.7519252,0.77551615,0.80794704,1.0,
000000000000000000cc_0,0.7568483,0.7021407,0.71291864,0.7129425,0.72158056,0.72984207,0.71753824,0.77312773,0.79707915,0.7974266,0.81836665,0.8043785,0.63718414,0.765371,0.74965423,0.7503137,0.73302907,0.80637103,0.8230156,0.8874913,0.9143731,0.8953534,0.91861403,0.6544226,0.8988279,0.8940898,0.78134114,0.7442168,0.73103446,0.72748446,0.61004126,0.7405941,0.67953384,1.0,
000000000000000000cd_0,0.7652614,0.7963298,0.78713804,0.82315665,0.79275906,0.73445827,0.7660934,0.87746626,0.8145498,0.79442894,0.8119143,0.812933,0.75084525,0.7879342,0.85072917,0.8131423,0.8114734,0.8057962,0.8702202,0.78001547,0.8787669,0.8089304,0.89102566,0.78279084,0.84559494,0.9628099,0.88171357,0.7929985,0.79400414,0.72256726,0.67204696,0.7703837,0.7585317,1.0,
000000000000000000ce_0,0.64928156,0.8601036,0.81408584,0.81322193,0.79430956,0.7157795,0.81485355,0.7033898,0.8111111,0.7529668,0.742544,0.7164596,0.7121771,0.8232116,0.77926123,0.81793416,0.7882295,0.73697853,0.8262608,1.2024118,0.84,0.7502607,0.8756289,0.709791,0.8537936,0.8728902,0.8869381,0.7228018,0.6940815,0.8073904,0.72255975,0.67312044,0.80968565,1.0,
000000000000000000cf_0,0.8028515,0.61538464,0.83632076,0.83538586,0.7642559,0.67990315,0.72684544,0.7101681,0.6598712,0.7120675,0.6433803,0.6858345,0.73733336,0.6861134,0.7068671,0.70320076,0.7206209,0.78705096,0.6928124,0.74970144,0.74325216,0.69218457,0.75397426,0.6564246,0.7924773,0.78836805,0.799737,0.7037288,0.77828145,0.7146541,0.7576891,0.25442588,0.7548828,1.0,
000000000000000000d0_0,0.6814159,0.7604328,0.6353035,0.71900827,0.67682576,0.6214475,0.6821728,0.7071909,0.81201047,0.7264588,0.6895214,0.752087,0.5887796,0.6795206,0.75642294,0.7039768,0.766357,0.7043728,0.6149615,0.5152278,0.6487026,0.8177981,0.7712107,0.78483754,0.8619202,0.8954601,0.9151321,0.733156,0.46135968,0.6890034,0.5041257,0.5708067,0.6669375,1.0,
000000000000000000d1_0,0.8613607,0.849162,0.80595744,0.7102517,0.6580278,0.7301444,0.785096,0.8650345,0.74635243,0.7163317,0.7127457,0.7571561,0.8566553,0.7442324,0.7020316,0.592438,0.7829005,0.7311475,0.81326115,0.79494727,0.735368,0.7020511,0.7485971,0.7861552,0.75643563,0.76294994,0.9153226,0.8184974,0.7056323,0.6512571,0.61327094,0.6584299,0.62804145,1.0,
000000000000000000d2_0,0.70686173,0.7571616,0.6887686,0.80773044,0.77959603,0.71166825,0.6989083,0.7015674,0.6745971,0.36082473,0.6174719,0.69721115,0.72394043,0.4920635,0.4465318,0.68400955,0.44916573,0.50098747,0.45300952,0.5847152,0.74414974,0.525,0.6268657,0.6996312,0.5995086,0.85906243,0.80775195,0.6950673,0.7408568,0.30060607,0.64889,0.70050764,0.7117814,1.0,
000000000000000000d3_0,0.7279626,0.7474935,0.7419355,0.7424501,0.75932044,0.7171992,0.7805734,0.8150366,0.7515375,0.7950617,0.80901855,0.76624507,0.8001972,0.7972973,0.78507465,0.79802215,0.7440975,0.781173,0.7912893,0.8215276,0.7964427,0.8532374,0.9233098,0.7440334,0.90518194,0.84769773,0.959596,0.7020097,0.7044146,0.77887464,0.7109792,0.75892395,0.67300916,1.0,
000000000000000000d4_0,0.873165,0.8456865,0.89994377,0.84584296,0.85451406,0.8120985,0.8387209,0.8806697,0.82299083,0.87869364,0.8721273,0.89819723,0.83457816,0.90467787,0.88774896,0.8945946,0.76243865,0.8665907,0.83094686,0.8885617,0.82594854,0.78117585,0.8460237,0.8685055,0.87939936,0.85196507,0.8692504,0.84206057,0.8358209,0.82844096,0.7506374,0.7658976,0.8134893,1.0,
000000000000000000d5_0,0.66219836,0.57785016,-0.09147609,-0.21218275,-0.091412745,-0.10948905,-0.18995544,0.010324484,-0.1638796,-0.2027027,0.001396648,0.0038560412,0.7238427,-0.17457008,-0.2554966,0.2917749,-0.070757054,0.053714287,0.10769231,-0.27629232,0.26666668,-0.048661802,0.33564013,0.37145603,0.014623172,0.3502825,0.1394799,-0.20341048,-0.047021944,-0.0642534,0.015256588,0.11729141,0.13744076,1.0,
000000000000000000d6_0,0.80026513,0.8069482,0.48131472,0.6833667,0.71582735,0.6594761,0.7549477,0.8318492,0.78855777,0.80987203,0.6823464,0.74114174,0.82504374,0.73674494,0.7479814,0.80842745,0.7223414,0.7087667,0.73908985,0.77614856,0.7829233,0.8041494,0.7874763,0.8245944,0.8617822,0.85188633,0.8319362,0.8175944,0.6895569,0.68786716,0.6374502,0.66140175,0.73183787,1.0,
000000000000000000d7_0,0.8466623,0.8556231,0.7135772,0.7877013,0.7622797,0.63379014,0.7454168,0.91876644,0.7352,0.7797546,0.7862426,0.81428015,0.7946726,0.76438105,0.7636489,0.726612,0.77785146,0.7166243,0.81461114,0.75186443,0.75748116,0.7268977,0.8171075,0.79377615,0.82290435,0.7676001,0.78715485,0.8131137,0.6842606,0.7165316,0.67359304,0.62885493,0.68055975,1.0,
000000000000000000d8_0,0.8190974,0.7987928,0.78835,0.76217,0.73115504,0.7615958,0.7176897,0.7697368,0.7225718,0.7517176,0.737812,0.7799949,0.8576886,0.7281134,0.7339079,0.8338235,0.6887061,0.7422615,0.7232765,0.78081566,0.7897991,0.77301276,0.7866667,0.8114509,0.82505345,0.8447312,0.77398527,0.80346256,0.79747385,0.7769156,0.67281675,0.71736425,0.78079146,1.0,
000000000000000000d9_0,0.23873122,0.24805339,0.0075037517,-0.21424884,-0.14869466,-0.055944055,-0.18845649,-0.031375702,-0.072106265,-0.20689656,-0.23228699,0.07724645,0.6827295,-0.07117916,-0.18568233,0.007525454,-0.35530546,-0.1054614,-0.123032905,-0.14083399,-0.0032786885,-0.059656218,0.032136105,-0.176,-0.053391054,0.19770774,-0.0019417476,-0.31011608,0.23427041,-0.0016313214,0.086876154,0.24524803,0.44463372,1.0,
000000000000000000da_0,0.84184444,0.8092498,0.82769686,0.7123467,0.7200482,0.725283,0.77425635,0.7965939,0.8249865,0.7358876,0.84312683,0.7482935,0.8629808,0.771394,0.6852207,0.7017186,0.69488686,0.65483475,0.7001153,0.7626693,0.762625,0.7428078,0.6265985,0.8003972,0.7011385,0.828805,0.8160697,0.81626505,0.74356776,0.7588589,0.38875476,0.5779636,0.67573357,1.0,
000000000000000000db_0,0.7533764,0.81635517,0.78918916,0.70238405,0.724442,0.68213457,0.7048889,0.725935,0.7778587,0.7049964,0.74229544,0.73307216,0.7906137,0.76175547,0.7239521,0.695297,0.76361716,0.7580466,0.774235,0.78475106,0.78478324,0.6977199,0.74012405,0.75748426,0.72352093,0.7727037,0.7648328,0.7447667,0.7146318,0.79312605,0.59179527,0.6303158,0.6853651,1.0,
000000000000000000dc_0,0.7834171,0.7742105,0.6495468,0.6857884,0.7528474,0.5588785,0.7105263,0.7394202,0.70315945,0.7931961,0.6735962,0.746531,0.7762697,0.77685153,0.5575779,0.6692437,0.61710155,0.75912875,0.79706126,0.78956836,0.8061562,0.57979256,0.8086904,0.7495151,0.74312544,0.64444447,0.8066857,0.6843177,0.6524272,0.70562965,0.5821242,0.5418139,0.6268167,1.0,
000000000000000000dd_0,0.4699529,0.7162028,0.7700253,0.7262662,0.7400279,0.7161716,0.655288,0.5583535,0.7525999,0.70005417,0.73791623,0.70646614,0.81575924,0.7741686,0.7076554,0.69809204,0.58085304,0.5656033,0.8139623,0.8069148,0.7857424,0.7931559,0.69022316,0.8250545,0.63945895,0.8026588,0.6874382,0.8053567,0.6987403,0.7877232,0.6874455,0.67545456,0.70899594,1.0,
000000000000000000de_0,0.5215859,0.69455004,-0.07356322,-0.21808511,-0.13570487,-0.18032786,-0.21437423,0.01138647,-0.13939394,-0.23361823,-0.22604553,-0.12415071,0.58604866,-0.209557,-0.24978831,-0.027777778,-0.33988214,-0.053166896,-0.13639002,-0.31414267,0.00907441,-0.06884481,-0.03358209,-0.16373938,-0.03354037,0.044386424,-0.055793993,-0.2992126,0.06926407,-0.08947369,0.08868501,-0.107075766,0.13744076,1.0,
000000000000000000df_0,0.8540686,0.6803529,0.7856421,0.82900107,0.8194089,0.69489795,0.725777,0.7662815,0.698188,0.7956847,0.7635605,0.7715571,0.8283904,0.7966021,0.71649486,0.79912215,0.79013586,0.7836439,0.8244429,0.80490404,0.7793223,0.73458445,0.83806676,0.797791,0.8126813,0.82943296,0.8564232,0.7026091,0.63520676,0.8172839,0.71493214,0.67733335,0.8064218,1.0,
000000000000000000e0_0,0.7253502,0.72053635,0.4025974,-0.098570354,-0.112709835,0.032136105,-0.16447368,-0.03986429,0.16043957,-0.26900584,-0.028241334,-0.22757599,0.7470752,-0.18133047,-0.32387707,-0.059541985,-0.2782462,-0.03631757,0.06777494,-0.08208617,0.1146789,-0.08146639,-0.07171315,0.6070133,-0.029986963,0.203125,0.052380953,0.48286605,0.42379746,0.19374068,0.13649565,0.60728854,0.3919414,1.0,
000000000000000000e1_0,0.50631315,0.82788527,0.0026666666,-0.115002915,-0.11298077,-0.20565553,-0.16494845,0.10313216,-0.11490126,-0.16436252,-0.06547209,-0.16595224,0.68502915,-0.12192455,-0.03343465,-0.08231708,-0.14888488,-0.10177332,-0.10313316,0.009856631,0.25396827,-0.14910859,-0.069473684,0.5866321,0.06545454,0.6237738,0.264574,-0.11985899,0.07106599,0.022488756,0.10495382,0.275,0.13561848,1.0,
000000000000000000e2_0,0.755004,0.7436063,-0.034254145,-0.07409836,-0.112709835,-0.17092867,-0.20984565,-0.013937282,-0.09166667,-0.23722349,-0.04599874,-0.22705962,0.75978833,-0.2054696,-0.32387707,-0.0880829,-0.3222486,-0.178881,0.02567394,-0.0637539,0.073446326,-0.09711846,-0.076620825,0.22465754,-0.03626943,0.17934783,0.013953488,-0.15214564,0.0033003301,-0.0793934,0.14102565,0.33271718,0.106732346,1.0,
000000000000000000e3_0,0.8717523,0.876158,0.87623066,0.84578884,0.8355809,0.70671624,0.7411117,0.7638493,0.5694807,0.7558763,0.73800385,0.7204512,0.87490064,0.76447207,0.72045267,0.705635,0.729448,0.74448454,0.76820207,0.82889736,0.788975,0.7603726,0.8063578,0.8381446,0.8046828,0.83950615,0.832636,0.8673348,0.85583353,0.8245517,0.7766379,0.7859408,0.8469807,1.0,
000000000000000000e4_0,0.69580024,0.7007967,0.67505306,0.68,0.63909775,0.67793596,0.6636015,0.75394523,0.7330112,0.7583745,0.7442716,0.7423409,0.69590247,0.7568134,0.7542904,0.6966026,0.74465114,0.7254561,0.75886524,0.50561094,0.6483126,0.68325794,0.695052,0.7060519,0.83409256,0.8020329,0.76662016,0.7593718,0.57581395,0.52249926,0.56124115,0.568893,0.66364384,1.0,
000000000000000000e5_0,0.7312,0.73379034,0.71418566,0.73186207,0.74346507,0.72440124,0.74062926,0.9216182,0.68275285,0.41655716,0.24862486,-0.056561086,0.7454085,0.38279712,-0.10467413,-0.077885956,-0.17038009,-0.10953058,-0.22342342,-0.026188167,0.2647815,-0.08734403,0.43243244,0.7879234,0.016587678,0.8519834,0.4025501,0.78296256,0.7649758,0.8190149,0.6852699,0.75127023,0.78025883,1.0,
000000000000000000e6_0,0.6804438,0.6942572,0.6685774,0.68694746,0.7538016,0.64448905,0.7112569,0.73456603,0.7095907,0.73458993,0.75884664,0.73457855,0.6472483,0.69246644,0.6463476,0.6494074,0.67195004,0.7532676,0.78521436,0.79573673,0.8143726,0.89385474,0.90884864,0.5648755,0.9158157,0.8597525,0.89646834,0.64923376,0.6578313,0.64120966,0.5963523,0.6418301,0.65753764,1.0,
000000000000000000e7_0,0.8718991,0.8570804,0.66429496,0.68472373,0.70988375,0.60097474,0.70421594,0.67873305,0.6177593,0.7104558,0.77003485,0.7822321,0.85833335,0.7508324,0.737931,0.73428446,0.75208914,0.75713545,0.8286883,0.8241309,0.82599413,0.804299,0.8071845,0.85413605,0.7791762,0.83016264,0.82244205,0.7442201,0.74971557,0.6526238,0.570985,0.5582938,0.6086702,1.0,
000000000000000000ea_0,0.8599783,0.8249158,0.8615087,0.77992743,0.8256569,0.77004886,0.7912694,0.82322633,0.8162259,0.82687926,0.83273935,0.82821226,0.8546832,0.8173285,0.7923362,0.8145258,0.83751255,0.84316653,0.8265119,0.8103511,0.91005915,0.8469751,0.953405,0.835236,0.8751643,0.8519362,0.8592555,0.8262304,0.7918062,0.81861806,0.69536424,0.81448275,0.7777778,1.0,
000000000000000000eb_0,0.7947625,0.4944731,0.12171838,-0.21052632,-0.05381166,-0.14864865,-0.15571485,0.0,-0.1418919,-0.1511254,-0.18885988,-0.15339233,0.6633663,-0.12202689,-0.1828877,-0.002806361,-0.21800947,-0.010577706,0.06424581,-0.23522854,0.012224939,-0.15509601,-0.04012841,0.6536482,-0.11111111,-0.04725898,0.07782101,-0.2508591,0.00862069,0.022421524,0.13513513,0.13675214,0.15803815,1.0,
000000000000000000ec_0,0.7320856,0.6900369,0.6927711,0.74515504,0.7643115,0.69282514,0.654878,0.70895773,0.7039275,0.73874724,0.76237017,0.48203844,0.7506802,0.38245615,-0.057757646,0.029425953,-0.018028846,0.09351145,0.036093418,0.07103394,0.36187562,-0.07284768,0.7954979,0.6797098,-0.07067669,0.6370107,0.7002082,0.45948315,0.642596,0.4479452,0.5540098,0.72591007,0.7255102,1.0,
000000000000000000ed_0,0.80714285,0.7991993,0.8426184,0.8219261,0.8508854,0.8110528,0.8552733,0.86613226,0.8368457,0.8433615,0.85522294,0.77349055,0.7957851,0.86214954,0.7538168,0.76627827,0.8099117,0.72598094,0.793765,0.80660105,0.782708,0.8277038,0.8190289,0.8141084,0.86455584,0.8737271,0.81148565,0.8276334,0.80191696,0.825238,0.77032465,0.783152,0.8204127,1.0,
000000000000000000ee_0,0.70083815,0.75382006,0.74265546,0.5931737,0.50421584,0.65183866,0.71756124,0.78187275,0.71011794,0.60986066,0.6192203,0.6771967,0.7781729,0.59638876,0.61821705,0.7018007,0.6013267,0.7017078,0.65601504,0.725552,0.726834,0.57639307,0.78798586,0.714907,0.7707343,0.67745805,0.7981557,0.7040058,0.7775531,0.7158225,0.43114483,0.47447208,0.6324461,1.0,
000000000000000000ef_0,0.6441484,0.42206234,-0.047398843,-0.14509805,-0.11298077,-0.212,-0.16643357,-0.03236246,-0.23444976,-0.270073,-0.054018445,-0.16566867,0.15396114,-0.14668153,-0.1704871,-0.033514492,-0.12011719,-0.09271297,-0.15414634,0.030625831,0.06633907,-0.11646587,-0.100877196,-0.20348836,-0.06703911,0.16120906,0.006451613,-0.25287357,-0.0015948963,-0.013364323,0.083083086,0.101045296,0.027910143,1.0,
000000000000000000f0_0,0.8591719,0.78738624,0.82017845,0.8341554,0.8490566,0.8413447,0.8557505,0.8851497,0.83,0.8395265,0.8600946,0.75927603,0.7974151,0.79460174,0.7003877,0.8125846,0.8137072,0.7557148,0.76669115,0.7834269,0.7408823,0.8225017,0.8008299,0.7921542,0.8282741,0.85058564,0.82545453,0.8199728,0.7626539,0.7811067,0.749528,0.79384524,0.80480295,1.0,
000000000000000000f1_0,0.79001945,0.7490468,0.2399086,0.15808824,0.2025902,0.21630804,0.03516999,0.113879,0.1423611,0.6166565,-0.010385756,0.14501718,0.73544973,-0.03461063,-0.0028296548,0.13706794,-0.09102016,0.059936907,-0.026375283,0.13703284,0.37980565,0.46163216,0.38593483,0.6727925,0.22207622,0.5005701,0.26086956,0.27988046,0.55698234,0.32010445,0.29861403,0.38425925,0.36742935,1.0,
000000000000000000f2_0,0.8009235,0.8268398,0.8072009,0.8288288,0.83120877,0.78510636,0.82102907,0.8345136,0.8113553,0.7303226,0.8546684,0.79060984,0.82226866,0.7772277,0.7672209,0.75061363,0.83363146,0.77189887,0.75672513,0.7367491,0.7076846,0.74703556,0.7604938,0.8540734,0.84747213,0.87992495,0.7943564,0.8249337,0.74832535,0.7640068,0.749528,0.7716263,0.77762526,1.0,
000000000000000000f3_0,0.7541703,0.7107471,-0.12957467,-0.12785389,-0.13595167,-0.23353294,-0.14809383,-0.1534795,-0.17235902,-0.2902805,-0.2845878,-0.13336904,0.7594869,-0.17411226,-0.28898582,-0.056603774,-0.025922233,-0.1462074,-0.18318318,-0.050063103,0.23853211,-0.10983982,-0.050251257,0.7427111,0.009746589,0.25641027,0.26865673,-0.29565218,0.1751663,-0.029451137,0.12084384,0.16331658,0.05905773,1.0,
000000000000000000f4_0,0.6914621,0.756123,-0.076771654,-0.29587483,-0.091412745,-0.10763889,-0.17123038,-0.26914153,-0.17429194,-0.23197491,-0.06838106,-0.23884514,0.7256338,-0.22797044,-0.25089607,0.004255319,-0.12066439,-0.12933525,-0.15857013,-0.15715203,-0.11557789,-0.1384083,-0.12974052,-0.22650231,-0.083129585,0.15680166,-0.260745,-0.3473424,0.006329114,-0.055523086,0.06949458,0.11510792,0.21061093,1.0,
000000000000000000f5_0,0.57652473,0.64478064,0.281362,0.74382955,0.7816813,0.54768246,0.11883252,-0.19066148,0.42086068,0.28908554,0.12961012,0.13953489,0.75169533,0.38916257,0.42857143,0.25632912,0.084070794,0.18644068,0.30544993,0.17938931,0.32679245,-0.03539823,0.11111111,0.6422764,0.23896104,0.12837838,0.44268078,0.34541062,0.6506928,-0.045359384,0.17801857,0.5785737,0.6831739,1.0,
000000000000000000f6_0,0.6645061,0.60990185,0.34415585,-0.14881623,-0.05487122,0.20449078,-0.07993967,0.08186196,0.13994911,-0.06563161,-0.07298578,0.25102574,0.3432836,-0.011173184,0.086519115,0.21103448,0.04649721,0.049004596,-0.09460516,-0.14730291,0.23042506,0.120464444,0.10499139,0.42613637,-0.073005095,0.29938272,0.13664596,0.6749696,0.420339,0.20294118,0.10325477,-0.12694877,0.21776505,1.0,
000000000000000000f7_0,0.68536794,0.65686864,0.6471759,0.6606786,0.67465466,0.6617166,0.7018326,0.7014531,0.62182313,0.5736434,0.58258164,0.63084394,0.6776938,0.61056477,0.632005,0.6669127,0.64745975,0.6742523,0.72395664,0.6944929,0.69308114,0.61683166,0.70298046,0.72392225,0.63779104,0.7014413,0.72749394,0.7154715,0.71481395,0.68194896,0.42823872,0.5017341,0.6303081,1.0,
000000000000000000f8_0,0.7655592,0.73889834,-0.14106584,-0.13636364,-0.091412745,-0.10763889,-0.15925926,-0.2840909,-0.19650654,-0.26237288,-0.10836278,-0.23884514,0.5968543,-0.19075145,-0.19982356,-0.05725699,-0.12066439,-0.13990007,-0.17073171,-0.14785992,-0.17460318,-0.11601151,-0.0985325,-0.22461538,-0.049009386,0.14942528,-0.23467863,-0.3473424,0.00792393,-0.037522335,0.058777735,0.07052897,0.18166667,1.0,
000000000000000000f9_0,0.5490595,0.68713295,0.37721288,0.6811857,0.7663957,0.5754517,0.3460972,-0.15377268,0.7624521,0.41603053,0.04186952,0.06818182,0.6045761,0.08629441,-0.28715366,0.0,-0.123809524,-0.016806724,0.12589929,0.009803922,0.27920792,-0.20122574,0.026666667,0.62474394,0.12797283,0.51789075,0.10526316,-0.17278618,0.75108933,0.016771488,0.15629523,0.33481154,0.43445504,1.0,
000000000000000000fa_0,0.663249,0.6472594,0.5649832,0.77400297,0.73339397,0.57773745,0.45869812,-0.17248061,0.32771084,0.13201821,0.10638298,0.08169014,0.64888364,0.13061798,-0.23237835,0.013452915,0.0076502734,0.15467075,0.47671232,0.16290727,0.2616137,-0.13871635,0.2037037,0.67416173,0.16801853,0.82007915,0.24528302,0.69402987,0.81888413,0.71009177,0.37284482,0.71163964,0.796875,1.0,
000000000000000000fb_0,0.8022081,0.7909223,-0.07723413,-0.14466071,-0.091295116,-0.23573735,-0.2,-0.2835821,-0.13598673,-0.26187247,-0.10836278,-0.2658228,0.15091679,-0.21140398,-0.20785804,-0.14106146,-0.128,-0.13990007,-0.1482622,-0.1472332,0.020600352,-0.16314779,-0.10315789,-0.20542635,-0.07865169,0.16071428,-0.21038961,-0.25287357,0.07692308,-0.0982962,0.08559919,0.02774427,0.18610863,1.0,
000000000000000000fc_0,0.73356104,0.74707943,-0.14165792,-0.11468971,-0.21067415,-0.21104816,0.42498988,-0.2,-0.17235902,-0.2902805,-0.23896499,-0.14083742,0.7069901,-0.19139548,-0.262847,-0.05771812,-0.15878788,-0.11526856,-0.21576165,-0.08578143,-0.11658456,-0.13934426,-0.30201343,0.23729563,-0.123853214,0.11904762,-0.35714287,-0.25431532,-0.07853403,-0.02687877,0.13708451,0.028985508,0.024495678,1.0,
000000000000000000fd_0,0.8218391,0.8232746,0.62437147,0.59512836,0.52628505,0.5498008,0.7164531,0.7034241,0.74917823,0.75754476,0.7670576,0.752716,0.7797927,0.7747525,0.7887789,0.75885373,0.7826087,0.7919203,0.79907435,0.8252055,0.8115243,0.81334007,0.8685285,0.8403087,0.8499184,0.8589651,0.8663529,0.8405213,0.81312,0.6126126,0.3909492,0.31488407,0.5408753,1.0,
000000000000000000fe_0,0.7691238,0.8310862,0.75004977,0.79234236,0.80036545,0.7086128,0.7439659,0.7612067,0.66215897,0.7271845,0.67245173,0.74045026,0.78644645,0.77093595,0.5580563,0.7707219,0.7747917,0.734117,0.75348705,0.72290444,0.7517962,0.665146,0.76387805,0.81714284,0.69052225,0.6304999,0.5177751,0.8444159,0.8079399,0.82043165,0.45329118,0.6265417,0.7405433,1.0,
000000000000000000ff_0,0.70484245,0.7233933,0.5188166,0.7570909,0.7582205,0.69399834,0.6911834,0.6943536,0.69010484,0.79995316,0.6914666,0.7749329,0.6760259,0.7010473,0.6112941,0.71526,0.6965557,0.648338,0.7319277,0.6624864,0.6850974,0.6138066,0.62693155,0.6680182,0.4868391,0.5443787,0.46114558,0.7384412,0.720884,0.70154375,0.59755266,0.5908996,0.6500608,1.0,
00000000000000000100_0,0.7097354,0.72706836,-0.04675964,-0.17925386,-0.01710171,-0.16617733,-0.15280738,-0.27072927,-0.21081081,-0.25313282,-0.25174826,-0.15584415,0.779709,-0.20723684,-0.23659617,-0.037936267,-0.1181634,-0.1564084,-0.18667917,-0.15478425,-0.13432837,-0.14814815,-0.33015496,0.7751371,-0.025641026,-0.15684094,-0.10869565,-0.25259516,0.76099974,-0.10117647,-0.003717472,0.11319149,0.034905083,1.0,
