system:index,NDVI,NDVI_1,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_2,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_3,NDVI_30,NDVI_31,NDVI_32,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,.geo
00000000000000000000_0,0.21712539,-0.048032228,0.067669176,-0.14225942,-0.13606341,-0.14829932,-0.19670847,-0.09949749,-0.11415525,-0.20094937,-0.116612375,-0.17931937,0.11935683,-0.25860548,0.11306703,-0.011494253,-0.070454545,-0.11850768,0.093361,-0.3338633,0.1389313,-0.1281106,-0.08494209,-0.22675025,-0.030973451,0.053304903,0.15038419,-0.19201726,-0.047021944,-0.018203884,0.08704454,0.030750308,0.10891089,
00000000000000000001_0,0.7341326,0.6289996,-0.02688728,-0.24384788,-0.1764706,-0.16158192,-0.20872541,-0.0137551585,-0.07284768,0.04869762,-0.2646048,-0.016850669,0.6617461,-0.20728442,-0.24978831,-0.11444921,-0.3576208,-0.11841469,0.0685458,-0.33333334,0.18082789,-0.07317073,0.028697573,-0.15656565,-0.037815128,0.21764706,0.05361305,-0.24824685,0.084842704,-0.042457093,0.15427114,-0.055837564,0.1657754,
00000000000000000002_0,0.8717169,0.8420479,0.77798295,0.78975224,0.7686551,0.74831265,0.7679216,0.8099063,0.831554,0.8072289,0.74702513,0.8089324,0.8535047,0.82253295,0.8105046,0.79945946,0.7542707,0.76169,0.8082856,0.78219354,0.7907912,0.78159446,0.86092025,0.8644002,0.87293804,0.87727034,0.89133155,0.8511961,0.75276244,0.7723951,0.67187136,0.7141352,0.7552808,
00000000000000000003_0,0.8116329,0.83710617,0.77022797,0.89373165,0.7851536,0.80012137,0.7950617,0.97683215,0.8509633,0.8413083,0.8499601,0.8507859,0.8555791,0.78917813,0.8308481,0.8159768,0.83374083,0.8357193,0.81723106,0.8098625,0.8580837,0.7964847,0.80985606,0.8316306,0.78390545,0.8640227,0.7839577,0.81056964,0.80197567,0.8372093,0.7092018,0.7554033,0.71344364,
00000000000000000004_0,0.83008426,0.8172691,0.74812126,0.88185656,0.796875,0.7180133,0.84110373,0.7948304,0.8117754,0.7681492,0.8087765,0.83672565,0.83969116,0.85294724,0.79978096,0.8348435,0.8782905,0.81004566,0.8306644,0.8326512,0.83427876,0.87976694,0.86852664,0.83869463,0.89512557,0.8736559,0.88898164,0.8456868,0.84618926,0.84468573,0.6969562,0.7877859,0.7560563,
00000000000000000005_0,0.7249351,0.7091541,0.6258741,0.7202437,0.6875,0.6281772,0.6115601,0.70149255,0.7386181,0.7705915,0.75365853,0.7368421,0.75438595,0.7332977,0.71824104,0.66119576,0.71020406,0.7464006,0.69567627,0.75991756,0.73951435,0.6799647,0.78257805,0.72135204,0.7889655,0.7610501,0.75636035,0.7516833,0.7234042,0.7267668,0.67692775,0.58190405,0.732899,
00000000000000000006_0,0.8178972,0.8111624,0.7886978,0.7942782,0.7800809,0.73016983,0.7468956,0.8227848,0.8084989,0.7746694,0.7961216,0.7899618,0.754394,0.8410864,0.822807,0.8178719,0.837336,0.82994366,0.7701605,0.80309355,0.748701,0.8094804,0.803507,0.7929257,0.81395346,0.8532564,0.86991525,0.79387033,0.7817837,0.7975389,0.72905725,0.7405281,0.78009826,
00000000000000000007_0,0.7914875,0.8180012,0.75537264,0.9031142,0.8229747,0.7359982,0.8577814,0.85141903,0.83848673,0.8366316,0.8288487,0.8659428,0.8679278,0.84006053,0.81414646,0.8681672,0.85907,0.8617833,0.81051177,0.8089142,0.8753793,0.84332794,0.86669344,0.7596588,0.86190754,0.85348564,0.88899344,0.7719945,0.8007261,0.7765288,0.78116345,0.80237156,0.75843257,
00000000000000000008_0,0.79478955,0.7868421,0.82321185,0.8227535,0.7725402,0.7933302,0.8130624,0.84648716,0.8488665,0.8401697,0.84816754,0.6979995,0.75278336,0.7905912,0.77787995,0.76995796,0.7539385,0.70740837,0.84386235,0.8116524,0.70473224,0.7543453,0.81031615,0.76363224,0.8363352,0.89560586,0.89073634,0.7038662,0.738083,0.7762543,0.66032785,0.74539876,0.79403794,
00000000000000000009_0,0.7936508,0.7007278,0.7677841,0.81212527,0.7694035,0.85753053,0.784487,0.70414203,0.74484736,0.75700474,0.7821883,0.7268315,0.7800388,0.76473063,0.7984427,0.7511795,0.71696234,0.833816,0.79711586,0.8071088,0.7679803,0.7081666,0.83118254,0.696076,0.8842808,0.79835016,0.80792683,0.7788059,0.6918193,0.72302467,0.6667583,0.76915324,0.78600115,
0000000000000000000a_0,0.82408816,0.7659715,0.7794718,0.6541096,0.621285,0.71048254,0.70619816,0.75573725,0.66042227,0.49825174,0.64626867,0.5976085,0.72923875,0.7075994,0.68362135,0.6611221,0.70464134,0.67832166,0.6903189,0.71343124,0.6546205,0.6412151,0.67790264,0.7040514,0.67955804,0.7548111,0.7756318,0.7616823,0.55625325,0.6632353,0.6644803,0.6156391,0.6331738,
0000000000000000000b_0,0.7882883,0.77133757,0.7436823,0.748248,0.71845275,0.6479347,0.75250226,0.7408506,0.7003541,0.7045546,0.7041229,0.71906006,0.7938084,0.783894,0.73423535,0.70623744,0.74464905,0.7149969,0.75415087,0.7891499,0.7403664,0.77228963,0.8306878,0.78399056,0.80126965,0.84069514,0.79027194,0.7463642,0.7845472,0.74582624,0.6952978,0.71904,0.7332543,
0000000000000000000c_0,0.76039803,0.7624919,0.7101702,0.68892115,0.7320841,0.7542977,0.7641243,0.83308494,0.7743097,0.8367165,0.8828009,0.7637838,0.7501083,0.77314156,0.72220844,0.754855,0.78989494,0.82172453,0.823979,0.82551396,0.787084,0.7332285,0.7851768,0.73080194,0.8698603,0.8691447,0.79718727,0.7565311,0.77171844,0.75396085,0.70084566,0.7957329,0.7272509,
0000000000000000000d_0,0.85611176,0.7361652,0.814254,0.7479143,0.7485955,0.73411185,0.8491319,0.9072925,0.8517989,0.8267223,0.8405229,0.8301126,0.808391,0.8783605,0.8183398,0.86853635,0.8282411,0.8403576,0.8668219,0.8956758,0.863786,0.8584906,0.84193146,0.8066206,0.9179526,0.8996183,0.8767545,0.7564811,0.80238146,0.75244755,0.7616146,0.77502525,0.74799436,
0000000000000000000e_0,0.80358976,0.79498523,0.7305729,0.7495353,0.72024417,0.7485571,0.757139,0.7982456,0.8098361,0.8399113,0.7952236,0.75080734,0.74358976,0.75510204,0.7572128,0.76433843,0.7555158,0.7780155,0.7601432,0.7634706,0.761201,0.72171426,0.81589234,0.7687042,0.8382914,0.8453691,0.80959064,0.7326027,0.70984215,0.7162494,0.6543389,0.73499566,0.75410676,
0000000000000000000f_0,0.8516908,0.8127957,0.8302613,0.8161087,0.8440971,0.8498477,0.88119227,0.8498717,0.86668956,0.862659,0.8548926,0.8440872,0.7332063,0.80327183,0.85194325,0.7458071,0.8432627,0.82553566,0.8129847,0.79980934,0.77916664,0.74655014,0.82518756,0.7948718,0.871371,0.8464852,0.80847067,0.8530702,0.7937274,0.8068182,0.6893504,0.8306362,0.7880668,
00000000000000000010_0,0.67187864,0.6959847,0.6351241,0.67595977,0.77992564,0.7171407,0.6756757,0.7099903,0.7516048,0.7357419,0.7387128,0.82140106,0.7543782,0.76984704,0.74443084,0.7125642,0.6737955,0.73930305,0.6881745,0.70809674,0.7428717,0.7058824,0.7983471,0.69447577,0.82876384,0.8146902,0.7797901,0.7143571,0.6724342,0.7857794,0.6299616,0.7162511,0.751128,
00000000000000000011_0,0.7547937,0.7715708,0.69496024,0.69186187,0.6828644,0.7200727,0.7369715,0.72621304,0.86283386,0.73877746,0.80118465,0.75956905,0.76054096,0.80366915,0.74479,0.7383562,0.7470804,0.74462485,0.7449414,0.7219633,0.79718816,0.7642487,0.8643533,0.7395038,0.8151042,0.8364486,0.7878412,0.78920573,0.73010963,0.8318064,0.6917754,0.78238344,0.81823707,
00000000000000000012_0,0.8455676,0.8484047,0.80370045,0.7312867,0.652568,0.70148677,0.7140482,0.7328565,0.8633361,0.8059109,0.851583,0.77935106,0.8358209,0.7618784,0.73942345,0.7490257,0.7073383,0.80790544,0.7923367,0.84641206,0.7524371,0.7251392,0.7672943,0.739825,0.8542618,0.8248963,0.82521653,0.77001673,0.8347363,0.79789335,0.7695078,0.78539586,0.81505793,
00000000000000000013_0,0.78822094,0.79786444,0.84815526,0.81697553,0.8087548,0.7609951,0.79300433,0.80124223,0.7665867,0.7825421,0.7946847,0.8186877,0.75005174,0.7602871,0.8130608,0.76480913,0.77000964,0.8018253,0.79051274,0.82193875,0.7615304,0.7529215,0.7592632,0.7989006,0.82092196,0.89040416,0.8544194,0.8034791,0.73539287,0.79690266,0.73932695,0.80600816,0.80946743,
00000000000000000014_0,0.7906471,0.80188155,0.812061,0.82030547,0.7863939,0.7243976,0.77883697,0.7837838,0.7533802,0.75375223,0.78681177,0.8084875,0.7501764,0.77117646,0.7985782,0.7561331,0.7582726,0.79275906,0.7762788,0.8204404,0.73440087,0.752,0.79605097,0.78703284,0.8347066,0.88159204,0.82939833,0.8064516,0.71859026,0.7932432,0.7145219,0.8241142,0.816898,
00000000000000000015_0,0.6922146,0.6975969,0.6202975,0.6821009,0.6692133,0.7353188,0.6680906,0.7395902,0.80401605,0.7208897,0.7705844,0.7542662,0.7182064,0.6885752,0.7479554,0.6321751,0.76981544,0.69961435,0.67459106,0.72389096,0.6532905,0.6068937,0.7222836,0.6951356,0.71796393,0.7211009,0.6739553,0.69768924,0.7306049,0.7560409,0.70346737,0.68479466,0.67551625,
00000000000000000016_0,0.80789477,0.8264661,0.8321706,0.7691952,0.80335945,0.76460135,0.8213198,0.8267065,0.82139736,0.8056599,0.85698223,0.8020391,0.7750894,0.79113925,0.798134,0.83344966,0.79874545,0.81107956,0.81197304,0.8462582,0.8351875,0.8525832,0.88640815,0.78529876,0.8349477,0.8832725,0.8645589,0.77669287,0.8052712,0.701888,0.74647886,0.7544236,0.7849944,
00000000000000000017_0,0.73367065,0.74170935,0.7650933,0.7607084,0.7605019,0.7845241,0.8093467,0.7829591,0.80236745,0.80333954,0.7868048,0.80349344,0.68999386,0.8079815,0.7840472,0.8155989,0.7893551,0.8166189,0.8046238,0.8367494,0.7888379,0.810368,0.85027987,0.7507082,0.8444662,0.87360257,0.86490124,0.7382403,0.73114175,0.7452188,0.724876,0.78270763,0.73705834,
00000000000000000018_0,0.7394655,0.8112713,0.7641883,0.79402137,0.83090144,0.8441612,0.8191142,0.80487806,0.8197525,0.79683757,0.7586951,0.8716335,0.7953697,0.8017178,0.8030337,0.7957677,0.76229906,0.7578586,0.85925925,0.7514591,0.8168636,0.74703,0.80014205,0.82483476,0.867556,0.903801,0.8552663,0.8096912,0.78860784,0.7875895,0.7856358,0.72353673,0.7772795,
00000000000000000019_0,0.7273263,0.6744976,0.66820884,0.71859986,0.74557596,0.7003357,0.7254445,0.7233369,0.7312035,0.72626114,0.79821956,0.74224496,0.69328547,0.7623646,0.744192,0.77385724,0.76967096,0.7398583,0.75327635,0.79234976,0.70638406,0.6758621,0.8155368,0.7290125,0.79691076,0.757817,0.8049732,0.69665515,0.73822254,0.6896047,0.67529666,0.7281553,0.73171717,
0000000000000000001a_0,0.7884278,0.7444106,0.7578592,0.77152824,0.7660324,0.765685,0.83104724,0.80108935,0.8057191,0.8525011,0.89461714,0.8321303,0.7683653,0.8242998,0.8585817,0.8234489,0.84426576,0.86150795,0.89034134,0.81294966,0.80965793,0.769843,0.84840083,0.7789934,0.8841574,0.79044354,0.826455,0.80641186,0.8581907,0.8178006,0.7474699,0.7914475,0.8223181,
0000000000000000001b_0,0.77618825,0.66252416,0.73763007,0.73173124,0.78502697,0.7241594,0.7171389,0.7245601,0.73992676,0.7552591,0.666001,0.7028133,0.73692155,0.73084015,0.78827035,0.7848317,0.7383592,0.84612113,0.8482421,0.7507599,0.6460627,0.7273412,0.8097537,0.6745171,0.7781336,0.77938247,0.76630795,0.75096846,0.6535219,0.66561013,0.6487685,0.7319035,0.6539559,
0000000000000000001c_0,0.6780295,0.74901414,0.7254697,0.7144259,0.7278168,0.5957979,0.6978603,0.6858699,0.6934046,0.7336273,0.7485938,0.7863105,0.6490622,0.7977716,0.7604573,0.7320044,0.79267013,0.72444445,0.7778332,0.8284257,0.80316436,0.7767249,0.7987013,0.6950605,0.839926,0.8248558,0.79591835,0.71045715,0.6680455,0.5973333,0.5268774,0.6287897,0.7121824,
0000000000000000001d_0,0.7175937,0.71050406,0.6442757,0.68378764,0.72782433,0.7714286,0.75461936,0.6436562,0.68496734,0.67316514,0.7744558,0.74164927,0.6802183,0.6820827,0.6776699,0.70051634,0.6685212,0.6356083,0.7413459,0.70887077,0.6282924,0.70017153,0.68892115,0.69539076,0.75877476,0.71139807,0.72877467,0.7366548,0.73897433,0.65803367,0.55518764,0.61381626,0.62198925,
0000000000000000001e_0,0.65565705,0.6669946,0.70738506,0.7243607,0.66798615,0.7117904,0.6780201,0.7180705,0.7227476,0.6697687,0.7541147,0.646332,0.64492756,0.7062871,0.7435537,0.69771814,0.7277649,0.7282148,0.82820565,0.80366135,0.8051356,0.7113089,0.76841676,0.65522176,0.7736185,0.7515528,0.78854257,0.6802686,0.5625731,0.5722669,0.5288991,0.5783593,0.62103397,
0000000000000000001f_0,0.62739486,0.7517812,0.67412585,0.66831195,0.764263,0.5894428,0.7090295,0.7410262,0.72961015,0.70185226,0.7248781,0.66093475,0.71497977,0.6261168,0.6843083,0.7192389,0.60996443,0.63867325,0.75814563,0.7251303,0.664611,0.59637964,0.71740556,0.66866636,0.78527856,0.7345887,0.7576254,0.7077647,0.7713493,0.7625205,0.5511335,0.6341108,0.6405088,
00000000000000000020_0,0.7855467,0.746449,0.7371703,0.77526504,0.81858903,0.69476205,0.8060555,0.8162696,0.7710706,0.7816417,0.80704916,0.78077316,0.7679334,0.7302726,0.7421959,0.73169124,0.7883991,0.83621114,0.8429891,0.77437085,0.81503516,0.7688312,0.85650533,0.7479231,0.77772313,0.84078753,0.8177666,0.7433568,0.708535,0.75507444,0.6674135,0.7353442,0.7227546,
00000000000000000021_0,0.7294172,0.70349807,0.73607814,0.74695975,0.80154705,0.6381,0.7673536,0.8125881,0.78018755,0.7712512,0.8155147,0.75829387,0.75663495,0.7257201,0.7124787,0.6841118,0.7883991,0.8028541,0.8208556,0.7480403,0.70311,0.7456399,0.82660204,0.70061636,0.8538697,0.83180827,0.7866144,0.7163677,0.6461777,0.7019833,0.6917315,0.6915087,0.7353009,
00000000000000000022_0,0.6861942,0.6525728,0.6485035,0.69378227,0.7316708,0.60238355,0.6669127,0.730659,0.705992,0.7027523,0.72756696,0.78656757,0.6762249,0.68383014,0.7361154,0.76311713,0.73597986,0.7671443,0.7943161,0.84807825,0.7691589,0.7578808,0.8420771,0.6834638,0.7512326,0.8034126,0.81272167,0.67150724,0.65461075,0.6060398,0.55723995,0.6230243,0.58687544,
00000000000000000023_0,0.7761284,0.6580189,0.7477185,0.7582697,0.72000855,0.7245559,0.7989097,0.84690714,0.8428818,0.73776823,0.85217685,0.7487748,0.7898357,0.83218706,0.77561635,0.7931359,0.7534372,0.8313156,0.81533456,0.8240139,0.7362972,0.7915254,0.8726703,0.7958484,0.83507645,0.8278491,0.78544915,0.77493817,0.76419574,0.77190274,0.71654165,0.5471358,0.7063181,
00000000000000000024_0,0.7253937,0.69531995,0.70493406,0.73599005,0.6992966,0.4114346,0.7854529,0.75570774,0.6973134,0.72627735,0.81365114,0.76270324,0.7137045,0.7434796,0.7551396,0.7381351,0.7170281,0.7175481,0.74351746,0.80263156,0.7685185,0.7424406,0.78347325,0.7090544,0.8342743,0.8603318,0.80148464,0.7285089,0.6503198,0.6619568,0.6438487,0.615566,0.7724504,
00000000000000000025_0,0.64259666,0.652714,0.6532399,0.6063717,0.66425705,0.6048208,0.75030184,0.7019231,0.62099123,0.6138444,0.67211413,0.63785446,0.62745655,0.64908856,0.64166665,0.6330374,0.69973546,0.6405882,0.6516624,0.51028806,0.49389946,0.5410509,0.653603,0.60198224,0.5582106,0.6669538,0.6547486,0.65139663,0.5688388,0.6074817,0.5361521,0.62624377,0.6150072,
00000000000000000026_0,0.83091587,0.642999,0.7119785,0.7520179,0.81609756,0.7064622,0.83767873,0.7354871,0.64849836,0.73035437,0.7105462,0.82715434,0.7238548,0.7725857,0.72876924,0.73420316,0.77833986,0.8072177,0.8407767,0.7576327,0.8015625,0.7009009,0.81405133,0.77744037,0.8310443,0.8077601,0.8017479,0.7854959,0.75686884,0.73709834,0.69424134,0.6139423,0.6819728,
00000000000000000027_0,0.76340187,0.737365,0.6419639,0.70619005,0.7133392,0.644992,0.7172642,0.701576,0.6477672,0.73589164,0.76101243,0.66961277,0.70899075,0.797254,0.74082816,0.7448747,0.72761,0.7394767,0.7722234,0.66571796,0.7215766,0.5757343,0.78550416,0.7683051,0.7555355,0.77729064,0.6710934,0.756768,0.66385436,0.61476994,0.5859938,0.60430896,0.5512931,
00000000000000000028_0,0.78277314,0.7773585,0.73648477,0.708935,0.7494919,0.76315147,0.7784679,0.7994918,0.7864914,0.7994063,0.7626712,0.77909803,0.77758044,0.7489855,0.8276553,0.7876327,0.7894737,0.81753355,0.7599646,0.7834244,0.7469763,0.796585,0.8209026,0.7777778,0.8185347,0.7988584,0.77884847,0.80067897,0.7640629,0.66504514,0.63212717,0.56772333,0.6839533,
00000000000000000029_0,0.79319257,0.83109176,0.76784825,0.8012766,0.8255264,0.7,0.7434196,0.84273654,0.8116095,0.8269277,0.7705088,0.7868235,0.77246314,0.80046946,0.80086225,0.82538587,0.73459524,0.7631225,0.7910521,0.798351,0.8169524,0.84901613,0.8325169,0.7507469,0.8271605,0.84425724,0.8185126,0.7982005,0.7837268,0.7556322,0.57559013,0.7490174,0.7705495,
0000000000000000002a_0,0.70824,0.69891274,0.7123711,0.6948001,0.7160362,0.6029793,0.6666667,0.6996095,0.7302205,0.73660713,0.61867934,0.6894753,0.72335184,0.70169294,0.7117368,0.8299412,0.75044775,0.68911624,0.72635937,0.67997843,0.72382826,0.71163803,0.79459214,0.65006226,0.7989081,0.81389576,0.7841615,0.71903574,0.70780593,0.5954915,0.5378853,0.6464516,0.6752464,
0000000000000000002b_0,0.7809357,0.806264,0.7057718,0.704065,0.71541727,0.6416185,0.79244465,0.82721573,0.779498,0.7203065,0.5713585,0.6389649,0.75858366,0.6850034,0.664613,0.6944508,0.5969089,0.7083941,0.68728954,0.69450605,0.66815037,0.69375,0.7303322,0.70181435,0.7155226,0.7144536,0.7126873,0.74593496,0.738657,0.71358746,0.61602134,0.5427574,0.7521127,
0000000000000000002c_0,0.76878613,0.81683284,0.7623176,0.8143712,0.80215985,0.79268557,0.7605178,0.8211382,0.8137232,0.79648954,0.8182628,0.83506525,0.77389514,0.83869654,0.8003243,0.81560284,0.82189107,0.7905717,0.84927404,0.7747852,0.77366257,0.70280373,0.84912825,0.7991665,0.8324194,0.85416156,0.84513366,0.7884462,0.79351395,0.7693341,0.6765133,0.7170695,0.80389744,
0000000000000000002d_0,0.6968203,0.7767221,0.9082497,0.76575077,0.7675303,0.85578096,0.8120617,0.8039216,0.83227026,0.82839316,0.8151529,0.8223967,0.7443946,0.8169756,0.8660247,0.836116,0.7785515,0.8122167,0.89294213,0.88487935,0.80372804,0.73134327,0.8434269,0.74846476,0.85291165,0.8666342,0.8334694,0.77131075,0.78654855,0.7721622,0.84998024,0.8428,0.76693374,
0000000000000000002e_0,0.7127574,0.7818182,0.7671162,0.7638279,0.75346196,0.74627537,0.7801311,0.773494,0.7780464,0.8218641,0.812675,0.8116315,0.78684324,0.79737335,0.73843247,0.7800304,0.7773019,0.7318952,0.74819535,0.76335496,0.7844981,0.74435335,0.8268467,0.77422005,0.8214029,0.84576356,0.84541255,0.7397448,0.7734724,0.7645416,0.7111517,0.709607,0.7405123,
0000000000000000002f_0,0.7159213,0.76653385,0.76083916,0.67191344,0.68162495,0.71456075,0.7732342,0.83794683,0.8130031,0.823507,0.81707585,0.7520492,0.74428636,0.71330434,0.68273187,0.82464457,0.73544973,0.7733967,0.769931,0.76014674,0.79506063,0.78569096,0.82880163,0.7489642,0.88180465,0.8370959,0.7742962,0.82867414,0.79377013,0.7237237,0.77059096,0.7663599,0.7528958,
00000000000000000030_0,0.7832563,0.72309357,0.74924886,0.7486779,0.746308,0.7102074,0.717037,0.7809165,0.74731183,0.8388262,0.76009226,0.7164136,0.7101025,0.7563878,0.7358764,0.7288227,0.72782135,0.73849374,0.7790459,0.78935254,0.76217324,0.74305815,0.8235422,0.7530239,0.82265747,0.8240067,0.803564,0.79599744,0.7495073,0.73131675,0.64398146,0.683999,0.79639715,
00000000000000000031_0,0.7657757,0.7682306,0.75711036,0.7838246,0.7555606,0.7107934,0.79148936,0.7744926,0.8439086,0.97572815,0.8277662,0.7873351,0.77217555,0.80410147,0.8312611,0.8072289,0.8109266,0.79127043,0.8176502,0.7966378,0.82503194,0.74986494,0.8390686,0.8043981,0.8746923,0.84742695,0.81855774,0.78965604,0.7828362,0.7652672,0.7077778,0.73965174,0.74001527,
00000000000000000032_0,0.80600333,0.798532,0.70639974,0.7249208,0.7381351,0.7056,0.7587675,0.7729777,0.7608932,0.82669383,0.8095507,0.7443256,0.7523471,0.84159255,0.8114444,0.7674695,0.74435633,0.7399562,0.71317595,0.77011496,0.749692,0.796807,0.79826176,0.8089316,0.8663377,0.7755224,0.7865838,0.7838765,0.7337587,0.73472834,0.7124375,0.70225817,0.7517241,
00000000000000000033_0,0.66049135,0.6851771,0.7929189,0.8041053,0.78060865,0.7701809,0.7960593,0.7950612,0.7770914,0.7655512,0.88406444,0.8021062,0.74294144,0.86680853,0.7776074,0.86789364,0.82889736,0.8164818,0.8020782,0.8121469,0.7650494,0.77434313,0.8348548,0.78483903,0.8531868,0.81034094,0.88169825,0.79971904,0.78841025,0.7880873,0.7618859,0.8216182,0.78044283,
00000000000000000034_0,0.81446654,0.78814155,0.7693827,0.82084817,0.7413313,0.7141256,0.83741933,0.82606477,0.8099569,0.7759778,0.79352033,0.7496689,0.75589335,0.8191259,0.77349067,0.8160322,0.7970041,0.7866185,0.7743673,0.7876827,0.7700748,0.81376374,0.7605753,0.7681796,0.82890624,0.8485106,0.8494118,0.76427484,0.75645125,0.7307692,0.7193062,0.72962314,0.83949095,
00000000000000000035_0,0.78289473,0.74618196,0.7715232,0.8772982,0.76985586,0.75019115,0.79695433,0.81871974,0.8150134,1.010429,0.8129079,0.76833975,0.7129589,0.7692308,0.77545285,0.8147594,0.773601,0.80646515,0.824924,0.79953104,0.82715577,0.88633376,0.86718893,0.74123114,0.8676708,0.82093894,0.8760965,0.75384617,0.7882465,0.76249355,0.7095694,0.7301515,0.755864,
00000000000000000036_0,0.5583951,0.8763174,0.7830189,0.9082409,0.7471555,0.7745209,0.75225806,0.779888,0.82445395,0.75335264,0.7883008,0.8166344,0.7852383,0.8259481,0.80053395,0.85704917,0.7546723,0.83873683,0.84172946,0.84615386,0.80188483,0.7869613,0.84667116,0.8520456,0.8935029,0.83584654,0.8530279,0.780589,0.83534575,0.87116456,0.76220614,0.7526387,0.8007203,
00000000000000000037_0,0.83577156,0.8575627,0.75458324,0.8897638,0.7163876,0.77299774,0.76649106,0.7679097,0.8027177,0.7913204,0.7941866,0.76891106,0.7925926,0.8464665,0.8364279,0.85315585,0.82161635,0.86014277,0.79520583,0.8488569,0.79356223,0.8031409,0.87077826,0.82621396,0.8508588,0.8578999,0.87629706,0.8298064,0.7083333,0.88112164,0.67477715,0.6834862,0.7624592,
00000000000000000038_0,0.0974359,-0.09988606,-0.15504979,-0.1919192,-0.04373178,-0.15076073,-0.23088744,-0.031733118,-0.13482216,-0.2838013,-0.08254398,-0.14555468,0.06703524,-0.16996047,0.7374414,-0.05913272,-0.16859345,-0.102841675,-0.1611842,-0.03273933,-0.032608695,-0.22923589,-0.10227273,0.35062894,-0.04384724,0.15306123,0.05773672,-0.2552204,-0.030837005,-0.1268116,0.08324975,0.022457067,0.10739437,
00000000000000000039_0,0.049281314,0.06273764,-0.067017086,0.059576564,-0.19741936,-0.18994413,-0.20663069,0.035812672,-0.17197452,-0.29348797,-0.104179665,-0.22252375,0.09425939,-0.20792079,-0.21428572,-0.11313868,-0.16915663,-0.102841675,-0.22952586,-0.35054347,-0.034234233,-0.19171917,-0.11494253,-0.178,-0.049928673,0.09943182,-0.022869023,-0.3804945,-0.111561865,-0.09027169,0.20625466,0.026,0.1438298,
0000000000000000003a_0,0.0974359,0.7734375,-0.06596306,-0.16314454,-0.028,-0.2631579,-0.215478,-0.2196319,-0.115996964,-0.27248794,-0.10473815,-0.036925394,0.0945674,-0.10869061,-0.21070693,-0.14407988,-0.09214595,-0.11796982,-0.14285715,-0.07736389,0.030646993,-0.18074866,-0.12062257,-0.20465568,-0.06616729,0.07512521,-0.045751635,-0.25345623,-0.0074626864,-0.10242086,0.044179793,0.021052632,-0.17565218,
0000000000000000003b_0,0.10041841,0.005132592,-0.034406215,-0.14105263,-0.1143201,-0.23523717,0.018335683,-0.22113022,-0.18117978,-0.30014026,-0.19821163,-0.12886597,0.23039216,-0.16968912,-0.2106703,-0.096736595,-0.112316035,-0.06835443,-0.3452493,-0.080600336,-0.1169687,-0.1724138,-0.15767635,-0.0691334,0.5149157,-0.033766232,-0.068432674,-0.25345623,-0.07986111,-0.12704174,0.13001911,0.07884288,0.33678755,
0000000000000000003c_0,0.119282514,-0.03624161,0.39812332,-0.23409836,-0.20864865,-0.23620933,-0.2224736,-0.00729927,-0.13096038,-0.29881036,-0.21904762,0.09380531,0.54387414,-0.2084063,-0.21987578,-0.16689466,-0.16029823,-0.029428095,-0.29294756,-0.3887606,-0.1169687,-0.18065153,-0.14285715,-0.14435695,-0.040780142,-0.081232496,-0.07174888,-0.25115207,-0.080139376,-0.14991182,0.08559919,0.15606,0.260788,
0000000000000000003d_0,0.40331492,-0.112068966,-0.12109863,-0.080316745,-0.09032944,-0.26118627,-0.22899885,-0.017569546,-0.17170112,-0.26928675,-0.23802282,-0.15093273,0.2495831,-0.23699422,-0.32102564,-0.11335012,-0.17354086,-0.11882998,-0.17741935,-0.16965227,-0.103526734,-0.025404157,-0.12273642,-0.14978904,0.003944773,-0.07255521,0.083333336,-0.3482032,0.008,-0.14202899,0.09398933,0.043410853,0.23763336,
