system:index,NDVI,NDVI_1,NDVI_10,NDVI_11,NDVI_12,NDVI_13,NDVI_14,NDVI_15,NDVI_16,NDVI_17,NDVI_18,NDVI_19,NDVI_2,NDVI_20,NDVI_21,NDVI_22,NDVI_23,NDVI_24,NDVI_25,NDVI_26,NDVI_27,NDVI_28,NDVI_29,NDVI_3,NDVI_30,NDVI_31,NDVI_32,NDVI_4,NDVI_5,NDVI_6,NDVI_7,NDVI_8,NDVI_9,.geo
00000000000000000082_0,0.6498254,0.6616712,0.7077364,0.7146204,0.73401535,0.6911301,0.76769817,0.7449863,0.7126906,0.7645405,0.78424656,0.74848145,0.7020829,0.75196505,0.7231353,0.72990113,0.7610261,0.7999084,0.7822168,0.7932355,0.71917963,0.7488846,0.7593925,0.68821293,0.729448,0.79735196,0.8226066,0.6385312,0.67171353,0.65722656,0.59609807,0.60213906,0.6960182,
00000000000000000083_0,0.77471167,0.8055439,0.7234213,0.7595715,0.78163004,0.6941306,0.8125123,0.77059096,0.73914874,0.77227724,0.8186703,0.8169287,0.7386131,0.80377513,0.798642,0.75511944,0.7911302,0.8187514,0.7873352,0.84757507,0.80314803,0.78430426,0.7800475,0.72465754,0.7944529,0.8322672,0.7949053,0.7211888,0.7363961,0.7409382,0.6739861,0.654321,0.70380217,
00000000000000000084_0,0.5729473,0.47340554,0.714021,0.676207,0.76498514,0.6745672,0.6469741,0.7881041,0.69677925,0.7076137,0.650232,0.5486068,0.5633319,0.70060205,0.6816712,0.65887445,0.57713205,0.7438566,0.7590361,0.76984787,0.75049114,0.41810614,0.7598584,0.63519657,0.72559524,0.71656334,0.7183908,0.6432794,0.6952064,0.5958904,0.64076287,0.58432305,0.6042608,
00000000000000000085_0,0.5132409,0.5027223,0.64291656,0.66290927,0.61796045,0.60477453,0.658037,0.7584324,0.6687196,0.6816576,0.7437568,0.6808436,0.5848007,0.7137177,0.7126071,0.6721971,0.57209593,0.7371329,0.78488374,0.7511724,0.7150769,0.40321976,0.86335695,0.60206383,0.80174226,0.69416076,0.7132456,0.629393,0.6712024,0.67403316,0.6260792,0.53280544,0.57724136,
00000000000000000086_0,0.75497174,0.7917165,0.70676506,0.7360976,0.41401604,0.6572412,0.63378996,0.6155642,0.58843535,0.57885724,0.64898795,0.68491733,0.79445845,0.7008859,0.6483942,0.60800904,0.63833934,0.67356116,0.7637717,0.79942185,0.56896937,0.5753086,0.56451994,0.755428,0.69245416,0.7114602,0.57654583,0.7698233,0.74138683,0.67675465,0.66461045,0.66013074,0.72082824,
00000000000000000087_0,0.6563422,0.75468796,0.6586587,0.6840023,0.7221796,0.586239,0.6433333,0.68636364,0.67269593,0.7409856,0.7206736,0.65309817,0.66794187,0.73127466,0.6614357,0.6267837,0.6756268,0.72452337,0.71976125,0.7475232,0.7812204,0.65220106,0.7003699,0.62112087,0.80649525,0.72448254,0.7671743,0.6900033,0.60652465,0.7021471,0.6008316,0.5882353,0.6792363,
00000000000000000088_0,0.6303716,0.72124815,0.63048685,0.6715712,0.7618787,0.553719,0.7046495,0.7160494,0.6461066,0.74412334,0.68618786,0.67945826,0.6546079,0.7307236,0.66540164,0.6570973,0.69825023,0.7279522,0.72771674,0.7611128,0.7877238,0.6926121,0.73272413,0.68133175,0.820089,0.7401575,0.79115766,0.7223188,0.6305733,0.58789545,0.5762032,0.5959206,0.6120324,
00000000000000000089_0,0.64922845,0.679445,0.75,0.7467533,0.7742111,0.750838,0.73958033,0.8079239,0.80992764,0.7736842,0.7486911,0.7324879,0.64004695,0.7723077,0.82127446,0.7846154,0.7365407,0.81122994,0.85311335,0.79946196,0.83948636,0.81284493,0.8229592,0.6694362,0.7580262,0.6700293,0.7545971,0.6973108,0.6585043,0.63390094,0.6060456,0.6031927,0.67832536,
0000000000000000008a_0,0.6611257,0.71849626,0.72153634,0.70684934,0.6943543,0.7180784,0.70057005,0.7524664,0.7592822,0.71361226,0.78001255,0.797301,0.72365195,0.75668824,0.7596042,0.75767195,0.74895895,0.7962408,0.8276367,0.778492,0.79374844,0.7934481,0.80124533,0.6810396,0.7021884,0.8206054,0.79854506,0.7233677,0.68465996,0.7757143,0.56513816,0.5912512,0.64513445,
0000000000000000008b_0,0.79797006,0.664945,0.55123675,0.6255144,0.72599787,0.6350826,0.67390776,0.6899777,0.67519116,0.71776545,0.736366,0.8736426,0.72127986,0.70719725,0.67483485,0.6824206,0.73,0.6998203,0.6835206,0.53522015,0.66928756,0.6600228,0.7746339,0.6347784,0.68520576,0.6926595,0.6154904,0.65376985,0.5497091,0.64724267,0.5812987,0.5806531,0.6311745,
0000000000000000008c_0,0.68122786,0.78278804,0.5863301,0.67691934,0.66092104,0.6183401,0.7731679,0.66012764,0.70604146,0.75282854,0.77762926,0.75648147,0.7409505,0.7334873,0.69272125,0.72630143,0.6088143,0.7408464,0.74055827,0.7651566,0.65176356,0.6874856,0.8019802,0.7303247,0.73808277,0.77862275,0.67501694,0.73359394,0.6779541,0.63794774,0.59239906,0.5195949,0.5882213,
0000000000000000008d_0,0.6334216,0.63793105,0.63790905,0.7095571,0.7393986,0.6510775,0.68722683,1.1182296,0.65480226,0.8598024,0.8011389,0.640067,0.69061875,0.697431,0.60722464,0.72155756,0.6781184,0.6870886,0.7504282,0.81809723,0.76803654,0.6854839,0.7854705,0.76118535,0.75902337,0.7537824,0.68451715,0.61319536,0.72536427,0.23023622,0.434772,0.43325722,0.789272,
0000000000000000008e_0,0.5961737,0.6316472,0.6914672,0.75016296,0.7509482,0.63152707,0.6644967,0.76275074,0.70117646,0.8197292,0.7466636,0.6521277,0.6829372,0.65702087,0.64287406,0.6911083,0.62871796,0.6478318,0.7181495,0.78345793,0.74661857,0.6565605,0.7616893,0.7565859,0.7450708,0.7185258,0.6504677,0.62982005,0.65756017,0.6894873,0.63124853,0.5645617,0.7222353,
0000000000000000008f_0,0.82459086,0.87635535,0.7992492,0.80244434,0.82221204,0.81143314,0.81233346,0.8557772,0.80256987,0.82890975,0.73152876,0.83494055,0.74961597,0.82741857,0.8541217,0.8618182,0.7431978,0.8352941,0.7509778,0.7533853,0.76959175,0.7386117,0.78238595,0.7355196,0.8304023,0.6840364,0.7600155,0.8036606,0.78084415,0.8004768,0.72349125,0.6772034,0.8152132,
00000000000000000090_0,0.8267913,0.8407236,0.74578345,0.7809322,0.81073946,0.78714937,0.80004317,0.8341503,0.77343076,0.79741275,0.80712384,0.80757326,0.84422594,0.7628646,0.8356968,0.81876284,0.7391518,0.7174343,0.752587,0.7308869,0.75865054,0.7770256,0.8043573,0.82110846,0.8412208,0.86576897,0.8252388,0.7610369,0.8534351,0.78487945,0.7733615,0.7207818,0.77478874,
00000000000000000091_0,0.050567597,-0.002676182,-0.208,-0.1306332,-0.09032944,-0.19335347,-0.2154088,-0.09859155,-0.11460259,-0.26797387,-0.10006627,-0.22484472,0.07100592,-0.17289972,-0.044657096,-0.07980769,-0.26308346,-0.12933525,-0.22624743,0.04990329,-0.032490976,-0.15944882,0.12998714,-0.16809116,-0.07164179,0.029661017,0.035881434,-0.21218488,0.07171315,-0.10196445,0.0859454,0.07172996,0.106481485,
00000000000000000092_0,0.0054171183,-0.07204385,-0.12128713,-0.28453946,-0.1368421,-0.2098476,-0.19511265,-0.12648222,-0.1342555,-0.22883599,-0.10019907,-0.1557252,0.094147585,-0.15660074,-0.35436383,-0.0025974025,-0.07079646,0.06527778,-0.1481719,0.013039934,-0.13569938,-0.19665273,0.019417476,-0.16606312,-0.05172414,0.36386138,0.064827584,-0.25462964,-0.030837005,-0.13378684,-0.013171226,0.07206068,0.07325383,
00000000000000000093_0,0.0974359,0.69729346,-0.065789476,-0.20759837,-0.21118881,-0.19029851,-0.21147227,-0.24007936,-0.17197452,-0.27818894,-0.08825397,-0.22855353,0.22440088,-0.21558164,-0.30508474,-0.09970675,-0.11178248,-0.102841675,-0.18318318,-0.18199052,-0.17529881,-0.20997123,-0.11198428,-0.22392638,-0.05248619,0.066273935,-0.05222437,-0.34739456,-0.11020408,-0.13378684,0.15244667,0.02110818,0.14126097,
00000000000000000094_0,0.16962843,0.75,0.14037217,-0.13722268,-0.13535354,-0.19568151,-0.20446669,-0.2364946,-0.115996964,-0.29969013,-0.078419454,0.11827957,0.44613105,-0.20273632,-0.19512194,-0.11627907,-0.19096711,-0.026987601,-0.29294756,-0.37823835,-0.09698997,-0.19290929,-0.13060428,-0.14535902,-0.054282267,-0.030434782,-0.08444444,-0.25259516,-0.06867672,-0.12601994,0.084337346,0.020942409,-0.2193159,
00000000000000000095_0,0.06896552,-0.04074074,-0.016453382,-0.31240505,-0.16421291,-0.2536946,-0.2164009,-0.2722833,-0.11582135,-0.26222825,-0.3084577,-0.18091914,0.12164948,-0.21084954,-0.21128699,0.07175295,-0.29565218,-0.020301927,-0.15247196,-0.16478111,-0.11620294,-0.1750503,-0.097165994,0.24071082,-0.07172996,0.03504043,-0.08973173,-0.25287357,-0.007518797,-0.101584345,0.039537128,0.0708035,0.14652957,
00000000000000000096_0,0.70857364,0.72337246,0.6953227,0.753412,0.6979167,0.7156166,0.7365876,0.7810824,0.774578,0.7711556,0.7713598,0.78580993,0.7367973,0.8367347,0.6775746,0.77011496,0.77580684,0.76160926,0.8443253,0.801275,0.7960079,0.7112712,0.80948454,0.68475455,0.79962826,0.86601245,0.8229167,0.7255727,0.7448259,0.66682374,0.639256,0.51892173,0.6596613,
00000000000000000097_0,0.6783734,0.5521199,0.66071904,0.6820809,0.6874494,0.5626199,0.7601366,0.68807787,0.6062205,0.6637894,0.6547389,0.61356676,0.68862796,1.0389905,0.58444774,0.6192855,0.68195575,0.63589853,0.73956835,0.6956422,0.71920717,0.6667524,0.71988666,0.5989796,0.6936216,0.7194983,0.6667473,0.60735875,0.7075472,0.6733367,0.5591014,0.48527968,0.63617986,
00000000000000000098_0,0.76542056,0.71490175,0.67379934,0.68083656,0.7065968,0.66836995,0.6764866,0.69988865,0.71462333,0.71641433,0.77187,0.7211591,0.75258774,0.73843783,0.73607355,0.685442,0.7039106,0.74924684,0.84974194,0.7705828,0.7747454,0.7078652,0.78563285,0.6390414,0.7809863,0.809485,0.88398176,0.7234513,0.68388385,0.6068334,0.61747736,0.40476775,0.6420095,
00000000000000000099_0,0.7361751,0.5794105,0.6954023,0.65718067,0.71896106,0.71665484,0.6249325,0.65108556,0.5939115,0.6,0.63665336,0.6568823,0.72789896,0.6189479,0.6001307,0.5987074,0.6311031,0.5932914,0.7943604,0.4763564,0.62868524,0.63197756,0.70096886,0.68651277,0.6514599,0.64343107,0.6581063,0.71070933,0.66276044,0.5173387,0.573595,0.4443875,0.663891,
0000000000000000009a_0,0.71330667,0.73272413,0.70077175,0.6781116,0.662908,0.6423438,0.6204766,0.63625556,0.6482045,0.6619652,0.69888693,0.70962965,0.70937127,0.7104195,0.5850323,1.1714286,0.6367276,0.6352539,0.72706336,0.6434741,0.6792453,0.57281554,0.7269038,0.7036329,0.70363593,0.6622976,0.7253473,0.7104228,0.721655,0.6724463,0.5967946,0.5040956,0.62166405,
0000000000000000009b_0,0.7213495,0.7528939,0.6840364,0.7211562,0.6706072,0.7915022,0.72727275,0.63266414,0.6446215,0.71465296,0.81251353,0.7671111,0.70017135,0.7421398,0.5994872,0.6631056,0.718078,0.6785623,0.70583993,0.70810056,0.7091746,0.6997863,0.7557411,0.6652553,0.75446963,0.7973489,0.8002826,0.7004619,0.74484164,0.6464052,0.6455049,0.5423864,0.65820795,
0000000000000000009c_0,0.6973574,0.6827225,0.61678725,0.5896774,0.6337079,0.63363636,0.6414613,0.64855844,0.79167616,0.66481996,0.67385757,0.66305953,0.7935454,0.6739243,0.7267486,0.798791,0.72768825,0.6826087,0.7571776,0.7837721,0.7100641,0.75838923,0.7774886,0.74948,0.76352066,0.85260534,0.8683224,0.7183833,0.6813983,0.5757389,0.54136354,0.67155594,0.55628157,
0000000000000000009d_0,0.7360825,0.7554039,0.7417289,0.6902706,0.7316017,0.7084481,0.73769045,0.7281354,0.8062928,0.77093536,0.7266491,0.7358722,0.8468328,0.7799511,0.78279704,0.7980317,0.74175036,0.754858,0.8249856,0.84531355,0.76564276,0.8046836,0.78733146,0.7817362,0.8075874,0.86725664,0.883905,0.76634353,0.7321848,0.6946944,0.64962006,0.728419,0.61194754,
0000000000000000009e_0,0.72893137,0.7715586,0.69283277,0.6580311,0.70255476,0.6798623,0.7702903,0.7127217,0.78177726,0.7802051,0.71356666,0.6810345,0.83558327,0.7352544,0.69455725,0.77773535,0.7289014,0.7040951,0.792416,0.7416683,0.71044844,0.77633834,0.8052343,0.7690669,0.7473257,0.857116,0.8563861,0.7460776,0.73383397,0.6411017,0.628593,0.7198712,0.6080422,
0000000000000000009f_0,0.64598304,0.7310221,0.6677567,0.7281233,0.747412,0.70377886,0.671371,0.7259215,0.7576726,0.71366906,0.74247724,0.71311027,0.72112536,0.7114113,0.7562707,0.7859754,0.73250294,0.74019027,0.7590442,0.7939034,0.7303482,0.6621236,0.7059029,0.71421105,0.7356577,0.76287425,0.6973899,0.7285429,0.7368421,0.66114104,0.5514512,0.643586,0.6105783,
000000000000000000a0_0,0.6870987,0.771474,0.7338273,0.7549116,0.75429326,0.72868025,0.72840106,0.6873729,0.723029,0.7249284,0.71798277,0.7453373,0.8021756,0.65426475,0.7931961,0.76661026,0.76324844,0.7606501,0.8167442,0.7841626,0.59653765,0.6102541,0.66638863,0.81083846,0.79120183,0.76719576,0.6255708,0.7803522,0.6743335,0.7458613,0.5600437,0.6419165,0.636649,
000000000000000000a1_0,0.7136752,0.7226667,0.6737267,0.7391868,0.7476001,0.68203235,0.73258007,0.7194371,0.7617103,0.70556307,0.7178618,0.7117347,0.694334,0.59767026,0.7667537,0.7730588,0.70838016,0.72024846,0.7959472,0.7535992,0.6569739,0.57519627,0.62872976,0.7351661,0.7382016,0.6724234,0.6061069,0.7364834,0.5762403,0.5542807,0.56977504,0.6542864,0.6195233,
000000000000000000a2_0,0.669404,0.678935,0.6258485,0.6936715,0.7572435,0.75638765,0.678754,0.81561375,0.7889627,0.7780444,0.96978104,0.6988681,0.7050562,0.71702015,0.8066554,0.7767161,0.7303371,0.7807876,0.80289423,0.80770993,0.7867024,0.6520461,0.71086,0.6298851,0.7448148,0.7688586,0.686544,0.68668014,0.74869823,0.6450681,0.52425057,0.71851146,0.55998147,
000000000000000000a3_0,0.75776595,0.71500474,0.6842428,0.7102824,0.6997562,0.77238405,0.7111894,0.732246,0.6968375,0.74747145,0.68558675,0.8007726,0.7863196,0.8519,0.741054,0.75399274,0.6910324,0.8362541,0.80622464,0.82598037,0.7241015,1.3582659,0.84157443,0.75550985,0.76106757,0.8117809,0.75720644,0.8017544,0.73885036,0.6873799,0.6428765,0.6933219,0.73431283,
000000000000000000a4_0,0.72645974,0.80170256,0.6616282,0.75693923,0.7332973,0.7538905,0.73807794,0.77197564,0.66407716,0.7456262,0.7726141,0.74883723,0.7618799,0.81180453,0.7447119,0.7372144,0.67776775,0.7399207,0.8699147,0.78160375,0.8189904,0.7431569,0.89294404,0.77636665,0.82858634,0.83255816,0.7977322,0.7715999,0.68994415,0.71943766,0.47586635,0.75481796,0.6960062,
000000000000000000a5_0,0.6865834,0.8117423,0.66495836,0.7440084,0.72103614,0.7773131,0.7511259,0.7682961,0.709548,0.80581325,0.7366401,0.78318477,0.80498147,0.78105557,0.6945083,0.74076945,0.6764846,0.7248555,0.8574644,0.7632933,0.79604036,0.6977051,0.8994146,0.81664854,0.7606282,0.81582654,0.78244936,0.8182754,0.711118,0.74389875,0.6152047,0.8008838,0.68814635,
000000000000000000a6_0,0.8857283,0.8573968,0.76576966,0.73302215,0.71436316,0.7788438,0.74451005,0.7456416,0.76566505,0.7921478,0.75866705,0.742711,0.67757696,0.80226123,0.8069106,0.8252612,0.77968013,0.77203596,0.8758239,0.8838914,0.8489712,0.7683973,0.82779396,0.7536307,0.871776,0.87745756,0.824978,0.77694166,0.80088776,0.6952331,0.6394299,0.6939122,0.71466035,
000000000000000000a7_0,0.6456522,0.6959315,0.6784643,0.6568193,0.714507,0.5992908,0.69698286,0.6852579,0.6614389,0.7379768,0.71344745,0.68557256,0.6876076,0.7278106,0.7132867,0.65322095,0.66919714,0.7100031,0.7563414,0.80618215,0.7053118,0.6883377,0.69950646,0.7107126,0.7811167,0.79226846,0.7090981,0.6650763,0.6711455,0.707305,0.57902586,0.7384502,0.6407889,
000000000000000000a8_0,0.7814236,0.8124289,0.7358959,0.7857496,0.72062725,0.7541205,0.76015055,0.7671932,0.7338507,0.84049374,0.7088963,0.6881202,0.76859957,0.79019165,0.6963221,0.7531115,0.75013345,0.7528006,0.79982644,0.86272913,0.7779842,0.8317699,0.81300974,0.7557865,0.8146561,0.81368023,0.83325654,0.75656444,0.75472146,0.7742364,0.66755176,0.7837281,0.8060669,
000000000000000000a9_0,0.73387855,0.75280255,0.7575129,0.72740316,0.71922743,0.6959868,0.64859813,0.72102064,0.77602845,0.7260062,0.8137865,0.78500366,0.7140949,0.8194184,0.8037362,0.8166591,0.80535173,0.7625369,0.8082061,0.8984375,0.7569801,0.8870161,0.81492674,0.7793264,0.7729988,0.7709034,0.85561603,0.7018018,0.722355,0.66684073,0.58744854,0.6812592,0.74014807,
000000000000000000aa_0,0.60946065,0.6300345,0.67518246,0.6646744,0.6682977,0.6505131,0.66288495,0.68111014,0.62833434,0.6287349,0.55382085,0.59574467,0.6243065,0.6484881,0.6825813,0.64889705,0.70985997,0.6747529,0.6515748,0.71820956,0.6756757,0.5889493,0.69022626,0.64173,0.8143366,0.759548,0.83571076,0.6338966,0.64350283,0.62474644,0.5461659,0.68748295,0.59756744,
000000000000000000ab_0,0.6543654,0.6018045,0.6623459,0.6480174,0.64866436,0.6859631,0.5853916,0.7318879,0.6052632,0.5517961,0.6096154,0.51806223,0.60164833,0.61402583,0.69299066,0.63117385,0.7438991,0.6752092,0.7225554,0.72193617,0.707989,0.6365071,0.6909361,0.6359939,0.7294606,0.762306,0.82823294,0.61660343,0.60363734,0.6552691,0.57138634,0.7072937,0.70194983,
000000000000000000ac_0,0.76974124,0.632367,0.7416771,0.68383574,0.6898125,0.74807197,0.80190754,0.80588514,0.7724657,0.66070276,0.7356419,0.81730163,0.7373955,0.7672146,0.7613041,0.7814727,0.8256611,0.84565914,0.74068886,0.8188097,0.7413137,0.7663829,0.83712673,0.819746,0.87502456,0.8859666,0.8359555,0.66519004,0.7102761,0.70526314,0.6870184,0.74315244,0.6181563,
000000000000000000ad_0,0.69245774,0.6394875,0.7185832,0.74508905,0.5950156,0.6446945,0.6511067,0.708264,0.6244776,0.61877936,0.6560833,0.772973,0.7121535,0.6299152,0.56749934,0.70660275,0.7423283,0.65007776,0.69997334,0.66880494,0.692029,0.67547,0.7571,0.7712275,0.74714744,0.7450938,0.7151445,0.71464145,0.5333837,0.57937074,0.6286765,0.66572237,0.70839345,
000000000000000000ae_0,0.7804815,0.7050691,0.72610646,0.752947,0.7414392,0.70412594,0.7249206,0.7468233,0.79269105,0.78157145,0.77876544,0.7922618,0.74846774,0.777439,0.73672175,0.7858813,0.780452,0.81375957,0.7436037,0.8032787,0.75258356,0.7762569,0.80589736,0.74275655,0.8796257,0.78917104,0.85390663,0.73336524,0.6815986,0.73592067,0.643284,0.72335094,0.7557152,
000000000000000000af_0,0.77169627,0.70607203,0.85234326,0.84992516,0.82144666,0.7902526,0.8057522,0.8960328,0.88000804,0.8057554,0.85934746,0.82979673,0.74204046,0.8481189,0.765438,0.782466,0.8384129,0.8235723,0.7432113,0.8147875,0.7822052,0.80147696,0.8588291,0.7616216,0.8814571,0.8859607,0.8775748,0.76189226,0.7674204,0.79610896,0.7224199,0.7492432,0.7930271,
000000000000000000b0_0,0.64477336,0.7136478,0.7022984,0.7069963,0.6986466,0.63973576,0.7063242,0.746531,0.71341836,0.8322451,0.8392736,0.7616823,0.69897133,0.76833296,0.66735595,0.69797075,0.7222523,0.66287625,0.6965801,0.77648544,0.76369494,0.7533186,0.8027721,0.73080194,0.80739534,0.8262763,0.814573,0.7385589,0.72893095,0.75047565,0.6100291,0.7450708,0.7557152,
000000000000000000b1_0,0.7088847,0.68916154,0.6520994,0.71460843,0.6981225,0.6676987,0.72552484,0.7659176,0.70003563,0.80250067,0.8171532,0.7116663,0.71727175,0.7388038,0.6480263,0.6527391,0.7459954,0.6918403,0.7332255,0.7665409,0.7490179,0.73277664,0.7794118,0.72447795,0.80259144,0.79517823,0.7825956,0.7292407,0.73344606,0.7354926,0.643284,0.7575277,0.6947705,
000000000000000000b2_0,0.7577143,0.7645034,0.69758326,0.73730534,0.76738983,0.76027876,0.8125,0.81260014,0.71927935,0.8534323,0.8395116,0.7615977,0.7250829,0.8148501,0.71608096,0.7541818,0.75005174,0.7630593,0.7706024,0.7770115,0.79395604,0.78073865,0.8122389,0.8187685,0.8152669,0.84306365,0.8283118,0.76272154,0.75464505,0.8136999,0.6760764,0.79296345,0.7355327,
000000000000000000b3_0,0.7353952,0.7331476,0.7337884,0.74069256,0.79014045,0.70455164,0.78112334,0.777709,0.7511777,0.82944304,0.7358385,0.7800546,0.70194983,0.8105263,0.77607363,1.1781805,0.79188347,0.8045793,0.7455392,0.78163373,0.7804213,0.6933144,0.7881718,0.79962295,0.8076689,0.8344096,0.8166996,0.7923647,0.7908337,0.75315946,0.67741936,0.77207667,0.7690887,
000000000000000000b4_0,0.6745763,0.7172516,0.7096944,0.76059717,0.66645247,0.64630634,0.64275974,0.7770321,0.71014494,0.6979793,0.76600444,0.71305597,0.65679646,0.70420545,0.7294776,0.7260606,0.6771674,0.70831156,0.8062997,0.74501216,0.7428411,0.6970157,0.6983461,0.71688783,0.83845526,0.8305304,0.73992395,0.665852,0.6995784,0.6668354,0.5838641,0.6708788,0.8062176,
000000000000000000b5_0,0.73816425,0.75410706,0.72183406,0.7014057,0.6011576,0.6410972,0.69020504,0.6926554,0.65071285,0.7149969,0.76437896,0.68024343,0.72670805,0.62006354,0.6288113,0.79897624,0.7769003,0.7262378,0.77544594,0.8296029,0.746349,0.6747416,0.8484589,0.73081636,0.8025219,0.85354996,0.8696003,0.74782246,0.5836026,0.746775,0.54630744,0.6832642,0.7193902,
000000000000000000b6_0,0.8009631,0.77513766,0.74927324,0.7148232,0.72356075,0.70642203,0.7581152,0.7620321,0.70963174,0.75472665,0.80401003,0.73770493,0.7564026,0.7945055,0.79512197,0.8211382,0.8066932,0.80675423,0.81657207,0.8428975,0.8294032,0.76787317,0.74593794,0.7777114,0.80593264,0.793352,0.933484,0.6884457,0.7431544,0.7475456,0.66164994,0.6599681,0.6752137,
000000000000000000b7_0,0.71638834,0.795042,0.6653499,0.69192886,0.722973,0.7279965,0.7346701,0.7755261,0.83438915,0.75899696,0.84945256,0.7551446,0.840951,0.75436145,0.7977528,0.83321035,0.8006757,0.7949056,0.8320362,0.8243039,0.8486825,0.83231086,0.81459564,0.6610081,0.88208777,0.8851278,0.8517704,0.661271,0.72925335,0.71264994,0.5995685,0.6935039,0.7164021,
000000000000000000b8_0,0.637317,0.6557258,0.7030349,0.7234905,0.72270954,0.68103236,0.7173766,0.68771845,0.70118946,0.71398246,0.75312346,0.75445175,0.66908157,0.757422,0.73236233,0.734683,0.72585386,0.70298696,0.7063291,0.7338403,0.70673186,0.6859283,0.6954606,0.6489649,0.6896552,0.74904794,0.7450934,0.5636066,0.5713608,0.6548529,0.604205,0.71870536,0.75920933,
000000000000000000b9_0,0.6933433,0.6837416,0.74396133,0.7523329,0.73253703,0.7413632,0.7446328,0.74661964,0.69098276,0.73269826,0.7743056,0.7364929,0.6759411,0.80318743,0.6691143,0.7028519,0.7566735,0.7191542,0.74981606,0.79434884,0.7829313,0.69396853,0.67286974,0.6753507,0.760181,0.7688172,0.71317494,0.6894321,0.62401676,0.68083483,0.6263872,0.7023593,0.762464,
000000000000000000ba_0,0.7600415,0.7658274,0.7982456,0.80555016,0.8039803,0.7666393,0.852211,0.87707436,0.8275376,0.85708404,0.805605,0.7985228,0.75660723,0.7876984,0.8126697,0.81068575,0.8063306,0.8239661,0.8314307,0.8460829,0.7994709,0.84947205,0.82857144,0.75598085,0.86182773,0.83769083,0.8601485,0.737435,0.78431374,0.79911864,0.7435484,0.8293713,0.75994354,
000000000000000000bb_0,0.79285556,0.82876205,0.7962641,0.7832168,0.7660034,0.7273622,0.75034547,0.78117645,0.7793904,0.73569024,0.82320905,0.7430386,0.71380043,0.7431322,0.6787132,0.67513204,0.62767625,0.7040317,0.7585026,0.75784165,0.7688418,0.70774263,0.7039417,0.789497,0.7872945,0.8195896,0.76249427,0.70012045,0.75840855,0.78748083,0.64431787,0.78018576,0.7896115,
000000000000000000bc_0,0.04494382,0.26544735,-0.0656168,-0.1273558,-0.040449437,-0.19277108,-0.21947509,0.003723008,-0.13043478,-0.2997199,-0.07175178,-0.15120526,0.06703524,-0.18589361,-0.20096269,-0.14488636,3.0920503,-0.10756419,-0.21021378,-0.079652995,0.013282732,-0.17347866,-0.11198428,-0.13487476,-0.058139537,0.18650794,-0.05263158,-0.19681908,-0.103296705,-0.07588857,0.26323584,0.07224335,0.14103585,
000000000000000000bd_0,0.098121084,-0.08745247,-0.054380666,-0.11326861,-0.1754386,-0.1717524,-0.21128969,-0.26552463,-0.066570185,-0.25798213,-0.11955855,-0.112280704,0.14556962,-0.17986798,-0.1838565,-0.06097561,-0.16899374,-0.05882353,-0.15373352,-0.059118237,-0.07745267,-0.06542056,-0.110320285,-0.14535902,0.1685761,0.112068966,-0.07474747,-0.035339065,-0.052160952,-0.06570657,0.037463978,0.06557377,0.10638298,
000000000000000000be_0,0.60727465,0.7781553,0.6263134,0.6615224,0.7590793,0.7580175,0.66454893,0.77465564,0.72652096,0.71887743,0.83870965,0.73196447,0.64469177,0.8502481,0.7689291,0.7908295,0.8016807,0.75711274,0.8055416,0.7474988,0.8481267,0.7859932,0.8589797,0.63708997,0.79985356,0.82585984,0.72912526,0.72599167,0.72265196,0.5525666,0.6733551,0.6214834,0.6633087,
000000000000000000bf_0,0.69984525,0.70558643,0.65873957,0.6328211,0.743734,0.77641964,0.658447,0.83580613,0.6604369,0.73302644,0.7700101,0.7113789,0.7084357,0.6884451,0.70230967,0.67899406,0.69038564,0.7446034,0.7215515,0.76601374,0.66604227,0.6301744,0.7870827,0.6857143,0.7499268,0.7417371,0.7953795,0.71291614,0.69840866,0.68021977,0.6169226,0.6087172,0.761661,
000000000000000000c0_0,0.7579584,0.74392384,0.6711354,0.69390005,0.7495626,0.7104434,0.7375152,0.7886851,0.6709283,0.7122344,0.71635455,0.7665768,0.73299533,0.7982572,0.7648065,0.7384087,0.8016194,0.74533427,0.7637557,0.79522496,0.7175412,0.76208746,0.7340746,0.67490864,0.6952437,0.80160856,0.8037718,0.70668954,0.72402596,0.70119804,0.5956762,0.68272203,0.6370892,
